,timestamp,labelrunning,labeljogging,labelsitting,labelexercising,x,y,z
1760,1.528912528773808e+18,1,0,0,0,8.067734,34.707012,16.099762
1770,1.5289125289753797e+18,1,0,0,0,24.446442,31.595715000000002,8.538635000000001
1780,1.5289125291769516e+18,1,0,0,0,17.652756,36.646885,7.928711
1790,1.5289125293785234e+18,1,0,0,0,8.305664,31.302219,24.255798000000002
1800,1.5289125295800952e+18,1,0,0,0,5.345505,37.265507,17.214142000000002
1810,1.528912529781667e+18,1,0,0,0,22.102341,35.97324000000001,9.377838
1820,1.528912529983239e+18,1,0,0,0,20.656128,35.73118200000001,13.37915
1830,1.5289125301848108e+18,1,0,0,0,5.7504269999999975,32.233418,27.482605
1840,1.5289125303863826e+18,1,0,0,0,12.065491,38.843067,16.621643
1850,1.5289125305879544e+18,1,0,0,0,19.882721,40.739498,7.29303
1860,1.5289125307895265e+18,1,0,0,0,19.599594,37.396488,18.526642000000002
1870,1.528912530991098e+18,1,0,0,0,2.8218080000000003,37.32435200000001,26.651611
1880,1.52891253119267e+18,1,0,0,0,19.877396,40.502682,16.921021
1890,1.5289125313942418e+18,1,0,0,0,20.432892000000002,44.676021999999996,2.607971
1900,1.5289125315958136e+18,1,0,0,0,19.414322,40.924960999999996,17.590088
1910,1.5289125317973857e+18,1,0,0,0,1.86496,42.526257,21.481811999999998
1920,1.5289125319989573e+18,1,0,0,0,27.556656,37.75842700000001,10.562592
1930,1.5289125322005292e+18,1,0,0,0,19.689957,43.281994,1.112671
1940,1.528912532402101e+18,1,0,0,0,14.390625,38.638828000000004,20.699188
1950,1.5289125326036728e+18,1,0,0,0,2.607513,41.55032,18.072632000000002
1960,1.528912532805245e+18,1,0,0,0,24.959854,38.781063,5.079619999999999
1970,1.5289125330068165e+18,1,0,0,0,21.133713,40.949222999999996,4.393829
1980,1.5289125332083884e+18,1,0,0,0,5.844193,36.553776,25.966461
1990,1.5289125334099602e+18,1,0,0,0,12.163283999999999,42.248515999999995,15.55835
2000,1.528912533611532e+18,1,0,0,0,25.530563,39.878864,5.496216
2010,1.528912533813104e+18,1,0,0,0,23.816010000000002,36.123234000000004,17.424927
2020,1.5289125340146757e+18,1,0,0,0,2.636261,38.49045200000001,24.323822
2030,1.5289125342162476e+18,1,0,0,0,14.538360999999998,41.126339,14.369110000000001
2040,1.5289125344178194e+18,1,0,0,0,17.320679000000002,42.573475,4.923218
2050,1.5289125346193912e+18,1,0,0,0,15.533844,38.921619,17.768524
2060,1.528912534820963e+18,1,0,0,0,-2.688446,40.268459,19.923645
2070,1.528912535022535e+18,1,0,0,0,22.206802,39.206402000000004,11.106812
2080,1.5289125352241068e+18,1,0,0,0,15.947707999999999,44.069805,3.6614989999999996
2090,1.5289125354256786e+18,1,0,0,0,12.140808,38.761456,21.907837
2100,1.5289125356272504e+18,1,0,0,0,0.137253,41.933048,19.785217000000006
