,timestamp,labelrunning,labeljogging,labelsitting,labelexercising,x,y,z
14960,1.528912794848637e+18,1,0,0,0,-0.101087,0.985449,0.13664500000000002
14970,1.5289127950502085e+18,1,0,0,0,0.42019700000000004,0.900389,-0.112847
14980,1.5289127952517804e+18,1,0,0,0,0.316889,0.9466200000000001,-0.059094000000000015
14990,1.5289127954533522e+18,1,0,0,0,-0.098131,0.9597959999999999,0.262986
15000,1.528912795654924e+18,1,0,0,0,0.118322,0.9929370000000001,0.008732
15010,1.528912795856496e+18,1,0,0,0,0.28275900000000004,0.954119,-0.09851
15020,1.5289127960580677e+18,1,0,0,0,0.393372,0.9159719999999999,0.07908
15030,1.5289127962596396e+18,1,0,0,0,-0.079161,0.953822,0.28975500000000004
15040,1.5289127964612114e+18,1,0,0,0,0.337683,0.9392299999999999,0.061779999999999995
15050,1.5289127966627832e+18,1,0,0,0,0.25859499999999996,0.96099,-0.09812
15060,1.528912796864355e+18,1,0,0,0,0.176733,0.951361,0.252345
15070,1.528912797065927e+18,1,0,0,0,-0.10258800000000001,0.975434,0.194945
15080,1.5289127972674988e+18,1,0,0,0,0.454805,0.889157,-0.050513999999999996
15090,1.5289127974690706e+18,1,0,0,0,0.31638,0.946881,-0.05762000000000001
15100,1.5289127976706424e+18,1,0,0,0,0.001526,0.961551,0.274619
15110,1.5289127978722145e+18,1,0,0,0,0.168578,0.9856219999999999,0.011336
15120,1.528912798073786e+18,1,0,0,0,0.33989,0.936642,-0.084718
15130,1.528912798275358e+18,1,0,0,0,0.368307,0.929622,0.012325
15140,1.5289127984769298e+18,1,0,0,0,-0.031014,0.9771479999999999,0.210286
15150,1.5289127986785016e+18,1,0,0,0,0.421153,0.906977,-0.004706
15160,1.5289127988800737e+18,1,0,0,0,0.182955,0.9628399999999999,-0.19866099999999998
15170,1.5289127990816453e+18,1,0,0,0,0.163296,0.974187,0.155861
15180,1.5289127992832172e+18,1,0,0,0,-0.040898000000000004,0.996892,0.067327
15190,1.528912799484789e+18,1,0,0,0,0.362937,0.9150530000000001,-0.17593599999999998
15200,1.5289127996863608e+18,1,0,0,0,0.224741,0.9630799999999999,-0.14821700000000002
15210,1.528912799887933e+18,1,0,0,0,-0.046273,0.974038,0.22160300000000002
15220,1.5289128000895045e+18,1,0,0,0,0.079679,0.993868,-0.076669
15230,1.5289128002910764e+18,1,0,0,0,0.232148,0.955966,-0.179546
15240,1.5289128004926482e+18,1,0,0,0,0.304001,0.9522639999999999,0.027887000000000002
15250,1.52891280069422e+18,1,0,0,0,-0.10823499999999996,0.975144,0.19334
15260,1.528912800895792e+18,1,0,0,0,0.389135,0.9171809999999999,-0.085747
15270,1.5289128010973637e+18,1,0,0,0,0.20762199999999997,0.933142,-0.293495
15280,1.5289128012989356e+18,1,0,0,0,0.121814,0.982107,0.143618
15290,1.5289128015005074e+18,1,0,0,0,0.028666000000000007,0.999552,-0.008493
15300,1.5289128017020792e+18,1,0,0,0,0.370104,0.90554,-0.207411
15310,1.528912801903651e+18,1,0,0,0,0.367179,0.927111,-0.07513500000000001
15320,1.528912802105223e+18,1,0,0,0,-0.037256,0.970247,0.239234
15330,1.5289128023067948e+18,1,0,0,0,0.246475,0.967726,-0.052499000000000004
15340,1.5289128025083666e+18,1,0,0,0,0.225264,0.9597450000000001,-0.167767
15350,1.5289128027099384e+18,1,0,0,0,0.232328,0.9724719999999999,0.017893
15360,1.5289128029115105e+18,1,0,0,0,-0.114673,0.982345,0.147811
15370,1.528912803113082e+18,1,0,0,0,0.453862,0.888813,-0.063408
15380,1.528912803314654e+18,1,0,0,0,0.189658,0.9691930000000001,-0.157149
15390,1.5289128035162258e+18,1,0,0,0,0.060870000000000014,0.977823,0.20039
15400,1.5289128037177976e+18,1,0,0,0,0.030312000000000002,0.999539,-0.001627
15410,1.5289128039193697e+18,1,0,0,0,0.345069,0.925456,-0.156392
15420,1.5289128041209413e+18,1,0,0,0,0.312684,0.9489690000000001,-0.041061
15430,1.5289128043225132e+18,1,0,0,0,-0.109043,0.9655299999999999,0.23635
15440,1.528912804524085e+18,1,0,0,0,0.374189,0.927083,-0.022330000000000003
15450,1.5289128047256568e+18,1,0,0,0,0.269754,0.947363,-0.172438
15460,1.528912804927229e+18,1,0,0,0,0.18756099999999998,0.973664,0.129598
15470,1.5289128051288005e+18,1,0,0,0,-0.08082,0.9866719999999999,0.141224
15480,1.5289128053303724e+18,1,0,0,0,0.38100300000000004,0.9189350000000001,-0.101952
15490,1.5289128055319442e+18,1,0,0,0,0.185387,0.9772129999999999,-0.103373
15500,1.528912805733516e+18,1,0,0,0,-0.012717000000000001,0.9698100000000001,0.243531
15510,1.528912805935088e+18,1,0,0,0,0.041931,0.998468,-0.036095
15520,1.5289128061366597e+18,1,0,0,0,0.313792,0.939421,-0.137925
15530,1.5289128063382316e+18,1,0,0,0,0.311634,0.9488780000000001,-0.050152999999999996
15540,1.5289128065398034e+18,1,0,0,0,-0.12628699999999998,0.9724950000000001,0.195717
15550,1.5289128067413752e+18,1,0,0,0,0.355227,0.934675,-0.014006999999999999
15560,1.528912806942947e+18,1,0,0,0,0.161831,0.973103,-0.163956
15570,1.528912807144519e+18,1,0,0,0,0.115398,0.9797389999999999,0.16369
15580,1.5289128073460908e+18,1,0,0,0,-0.20055599999999998,0.971253,0.12823099999999998
15590,1.5289128075476626e+18,1,0,0,0,0.342379,0.9336209999999999,-0.10549000000000001
15600,1.5289128077492344e+18,1,0,0,0,0.268781,0.9564969999999999,-0.113446
15610,1.5289128079508065e+18,1,0,0,0,-0.038051,0.969809,0.240877
15620,1.528912808152378e+18,1,0,0,0,-0.008879999999999999,0.999934,-0.0072159999999999985
15630,1.52891280835395e+18,1,0,0,0,0.296048,0.9439379999999999,-0.146071
15640,1.5289128085555218e+18,1,0,0,0,0.40289899999999995,0.915035,0.019589
15650,1.5289128087570936e+18,1,0,0,0,-0.028794,0.9768319999999999,0.21206
15660,1.5289128089586657e+18,1,0,0,0,0.393727,0.9191790000000001,0.009432
15670,1.5289128091602373e+18,1,0,0,0,0.254345,0.9580139999999999,-0.132359
15680,1.5289128093618092e+18,1,0,0,0,0.173189,0.9787,0.110239
15690,1.528912809563381e+18,1,0,0,0,-0.038241000000000004,0.9956440000000001,0.08502699999999999
15700,1.5289128097649528e+18,1,0,0,0,0.39743,0.9050469999999999,-0.15145899999999998
15710,1.528912809966525e+18,1,0,0,0,0.355302,0.929894,-0.09517
15720,1.5289128101680965e+18,1,0,0,0,0.012506,0.96759,0.252217
15730,1.5289128103696684e+18,1,0,0,0,0.142562,0.9889,-0.041844
15740,1.5289128105712402e+18,1,0,0,0,0.244389,0.9630559999999999,-0.11312
15750,1.528912810772812e+18,1,0,0,0,0.32219899999999996,0.9466540000000001,-0.005718
15760,1.528912810974384e+18,1,0,0,0,-0.167418,0.966267,0.19570099999999999
15770,1.5289128111759557e+18,1,0,0,0,0.011313000000000017,0.9663904999999999,0.011633000000000004
15780,1.5289128113775276e+18,1,0,0,0,0.19004400000000002,0.966514,-0.17243499999999998
15790,1.5289128115790994e+18,1,0,0,0,0.140782,0.9818389999999999,0.127174
15800,1.5289128117806712e+18,1,0,0,0,-0.025419999999999998,0.998188,0.054528999999999994
15810,1.528912811982243e+18,1,0,0,0,0.400863,0.9036540000000001,-0.150725
15820,1.528912812183815e+18,1,0,0,0,0.304151,0.951824,-0.039031
15830,1.5289128123853868e+18,1,0,0,0,-0.108894,0.976368,0.186675
15840,1.5289128125869586e+18,1,0,0,0,0.10666400000000001,0.9919379999999999,-0.068424
15850,1.5289128127885304e+18,1,0,0,0,0.290371,0.949189,-0.121348
15860,1.5289128129901025e+18,1,0,0,0,0.286655,0.956908,0.046439
15870,1.528912813191674e+18,1,0,0,0,-0.189063,0.959477,0.208945
15880,1.528912813393246e+18,1,0,0,0,0.39160500000000004,0.9200149999999999,-0.014737
15890,1.5289128135948178e+18,1,0,0,0,0.24155100000000002,0.95888,-0.149002
15900,1.5289128137963896e+18,1,0,0,0,0.152409,0.972435,0.176468
15910,1.5289128139979617e+18,1,0,0,0,0.018321,0.9977219999999999,0.064924
15920,1.5289128141995333e+18,1,0,0,0,0.42242299999999994,0.883225,-0.203649
15930,1.5289128144011052e+18,1,0,0,0,0.25857199999999997,0.959313,-0.113396
15940,1.528912814602677e+18,1,0,0,0,-0.001491,0.9696809999999999,0.244371
15950,1.5289128148042488e+18,1,0,0,0,0.217324,0.975925,0.018452
15960,1.528912815005821e+18,1,0,0,0,0.31864899999999996,0.9451440000000001,-0.071862
15970,1.5289128152073925e+18,1,0,0,0,0.28141700000000003,0.954147,0.102019
15980,1.5289128154089644e+18,1,0,0,0,-0.043877,0.9659549999999999,0.254959
15990,1.5289128156105362e+18,1,0,0,0,0.504564,0.8632719999999999,-0.013261000000000002
16000,1.528912815812108e+18,1,0,0,0,0.303216,0.9429930000000001,-0.137202
16010,1.52891281601368e+18,1,0,0,0,0.10400799999999999,0.973727,0.20257999999999998
16020,1.5289128162152517e+18,1,0,0,0,-0.147476,0.984668,0.093157
16030,1.5289128164168236e+18,1,0,0,0,0.34639000000000003,0.929853,-0.124046
16040,1.5289128166183954e+18,1,0,0,0,0.244959,0.963148,-0.11109000000000001
16050,1.5289128168199672e+18,1,0,0,0,-0.051461,0.9760979999999999,0.211148
16060,1.528912817021539e+18,1,0,0,0,0.22266599999999998,0.9732299999999999,-0.056945
16070,1.528912817223111e+18,1,0,0,0,0.281118,0.951749,-0.12306600000000001
16080,1.5289128174246828e+18,1,0,0,0,0.315365,0.948522,-0.029162
16090,1.5289128176262546e+18,1,0,0,0,-0.153978,0.968694,0.194736
16100,1.5289128178278264e+18,1,0,0,0,0.400919,0.915377,-0.036708
16110,1.5289128180293985e+18,1,0,0,0,0.240411,0.958722,-0.151831
16120,1.52891281823097e+18,1,0,0,0,0.106938,0.978096,0.178584
16130,1.528912818432542e+18,1,0,0,0,-0.021894,0.9990680000000001,0.037188
16140,1.5289128186341138e+18,1,0,0,0,0.409448,0.899208,-0.154196
16150,1.5289128188356856e+18,1,0,0,0,0.262007,0.9645239999999999,-0.032320999999999996
16160,1.5289128190372577e+18,1,0,0,0,-0.09639600000000001,0.9664020000000001,0.23827199999999998
16170,1.5289128192388293e+18,1,0,0,0,0.270994,0.9618209999999999,-0.038245
16180,1.5289128194404012e+18,1,0,0,0,0.328633,0.9355829999999999,-0.12917
16190,1.528912819641973e+18,1,0,0,0,0.348219,0.937392,-0.006325
16200,1.5289128198435448e+18,1,0,0,0,-0.083329,0.9695530000000001,0.230266
16210,1.528912820045117e+18,1,0,0,0,0.385846,0.921624,-0.041627
16220,1.5289128202466885e+18,1,0,0,0,0.317477,0.92919,-0.189247
16230,1.5289128204482604e+18,1,0,0,0,0.211603,0.9694719999999999,0.123884
16240,1.5289128206498322e+18,1,0,0,0,-0.102629,0.9852129999999999,0.137186
16250,1.528912820851404e+18,1,0,0,0,0.44788199999999995,0.879609,-0.160274
16260,1.528912821052976e+18,1,0,0,0,0.25190100000000004,0.9641129999999999,-0.083851
16270,1.5289128212545477e+18,1,0,0,0,-0.029119,0.9687399999999999,0.246363
16280,1.5289128214561196e+18,1,0,0,0,-0.020749,0.9994790000000001,0.024716
16290,1.5289128216576914e+18,1,0,0,0,0.31743000000000005,0.9396129999999999,-0.127933
16300,1.5289128218592632e+18,1,0,0,0,0.404552,0.914437,-0.011945
16310,1.528912822060835e+18,1,0,0,0,-0.11464500000000001,0.9680790000000001,0.22289
16320,1.528912822262407e+18,1,0,0,0,0.369275,0.9292440000000001,-0.011932
16330,1.5289128224639788e+18,1,0,0,0,0.284578,0.9544459999999999,-0.08970299999999999
16340,1.5289128226655506e+18,1,0,0,0,0.25050100000000003,0.959297,0.130374
16350,1.5289128228671224e+18,1,0,0,0,-0.128126,0.978993,0.158604
16360,1.5289128230686945e+18,1,0,0,0,0.340851,0.9339959999999999,-0.107102
16370,1.528912823270266e+18,1,0,0,0,0.25509899999999996,0.962736,-0.089795
16380,1.528912823471838e+18,1,0,0,0,0.053597000000000006,0.9830629999999999,0.175255
16390,1.5289128236734098e+18,1,0,0,0,-0.002759,0.999928,-0.011725
16400,1.5289128238749816e+18,1,0,0,0,0.335461,0.924582,-0.180595
16410,1.5289128240765537e+18,1,0,0,0,0.346866,0.9352159999999999,-0.071102
16420,1.5289128242781253e+18,1,0,0,0,-0.089246,0.972822,0.21366300000000002
16430,1.5289128244796972e+18,1,0,0,0,0.387965,0.9214969999999999,-0.018062
16440,1.528912824681269e+18,1,0,0,0,0.222827,0.9641209999999999,-0.144289
16450,1.5289128248828408e+18,1,0,0,0,0.146808,0.9805719999999999,0.130097
16460,1.528912825084413e+18,1,0,0,0,-0.19311199999999998,0.970922,0.141481
16470,1.5289128252859845e+18,1,0,0,0,0.400935,0.912242,-0.084052
16480,1.5289128254875564e+18,1,0,0,0,0.22468000000000002,0.963986,-0.14230399999999999
16490,1.5289128256891282e+18,1,0,0,0,0.029931,0.9772280000000001,0.21006999999999998
16500,1.5289128258907e+18,1,0,0,0,-0.073956,0.9971530000000001,0.014749000000000003
16510,1.528912826092272e+18,1,0,0,0,0.39974,0.911127,-0.10028
16520,1.5289128262938437e+18,1,0,0,0,0.334482,0.941634,0.038038
16530,1.5289128264954156e+18,1,0,0,0,-0.06640800000000001,0.977549,0.199971
16540,1.5289128266969874e+18,1,0,0,0,0.288186,0.95726,-0.024512
16550,1.5289128268985592e+18,1,0,0,0,0.231949,0.95404,-0.189754
16560,1.528912827100131e+18,1,0,0,0,0.141104,0.9885,0.054387
16570,1.528912827301703e+18,1,0,0,0,-0.17397,0.9804129999999999,0.092328
16580,1.5289128275032748e+18,1,0,0,0,0.03922099999999998,0.9597184999999999,-0.07058500000000001
16590,1.5289128277048466e+18,1,0,0,0,0.25241199999999997,0.939024,-0.233498
16600,1.5289128279064184e+18,1,0,0,0,0.11645599999999999,0.979295,0.16558399999999998
16610,1.5289128281079905e+18,1,0,0,0,-0.002971,0.999353,0.035858999999999995
16620,1.528912828309562e+18,1,0,0,0,0.322871,0.9273379999999999,-0.189203
16630,1.528912828511134e+18,1,0,0,0,0.36637,0.925262,-0.098298
16640,1.5289128287127058e+18,1,0,0,0,-0.002549,0.9759549999999999,0.21795799999999999
16650,1.5289128289142776e+18,1,0,0,0,0.25130399999999997,0.967132,-0.038737
16660,1.5289128291158497e+18,1,0,0,0,0.266013,0.9522809999999999,-0.14966300000000002
16670,1.5289128293174213e+18,1,0,0,0,0.26464899999999997,0.9630719999999999,0.049537
16680,1.5289128295189932e+18,1,0,0,0,0.3381775,0.9371349999999999,0.017415
16690,1.528912829720565e+18,1,0,0,0,0.411706,0.911198,-0.014707
16700,1.5289128299221368e+18,1,0,0,0,0.260044,0.9509219999999999,-0.167704
16710,1.528912830123709e+18,1,0,0,0,0.13897,0.9753620000000001,0.171337
16720,1.5289128303252805e+18,1,0,0,0,-0.013973,0.999735,0.018303
16730,1.5289128305268524e+18,1,0,0,0,0.355761,0.9244709999999999,-0.137069
16740,1.5289128307284242e+18,1,0,0,0,0.244469,0.966886,-0.07325599999999999
16750,1.528912830929996e+18,1,0,0,0,-0.06725700000000001,0.972994,0.220813
16760,1.528912831131568e+18,1,0,0,0,0.11175999999999996,0.9898540000000001,-0.087738
16770,1.5289128313331397e+18,1,0,0,0,0.27160700000000004,0.9462219999999999,-0.175765
16780,1.5289128315347116e+18,1,0,0,0,0.324914,0.9453290000000001,0.028007
16790,1.5289128317362834e+18,1,0,0,0,-0.10097300000000001,0.9862629999999999,0.130726
16800,1.5289128319378552e+18,1,0,0,0,0.359484,0.9331450000000001,0.003415
16810,1.528912832139427e+18,1,0,0,0,0.20801,0.952398,-0.222867
16820,1.528912832340999e+18,1,0,0,0,0.10728399999999999,0.983417,0.14621800000000001
16830,1.5289128325425708e+18,1,0,0,0,-0.138229,0.988667,0.058567999999999995
16840,1.5289128327441426e+18,1,0,0,0,0.382678,0.91804,-0.103736
16850,1.5289128329457144e+18,1,0,0,0,0.248975,0.958195,-0.14097300000000001
16860,1.5289128331472865e+18,1,0,0,0,-0.018124,0.9793270000000001,0.201472
16870,1.528912833348858e+18,1,0,0,0,-0.079612,0.9965360000000001,-0.024
16880,1.52891283355043e+18,1,0,0,0,0.31895100000000004,0.939897,-0.12191800000000001
16890,1.5289128337520018e+18,1,0,0,0,0.379442,0.923064,-0.06307
16900,1.5289128339535736e+18,1,0,0,0,-0.07506499999999999,0.974406,0.211894
16910,1.5289128341551457e+18,1,0,0,0,0.24336799999999997,0.9699,0.008115
16920,1.5289128343567173e+18,1,0,0,0,0.226902,0.9591700000000001,-0.168843
16930,1.5289128345582892e+18,1,0,0,0,0.18483,0.97983,0.075962
16940,1.528912834759861e+18,1,0,0,0,-0.12912200000000001,0.977757,0.16528299999999999
16950,1.5289128349614328e+18,1,0,0,0,0.3627260000000001,0.9308290000000001,-0.044566
16960,1.528912835163005e+18,1,0,0,0,0.187588,0.9589540000000001,-0.212646
16970,1.5289128353645765e+18,1,0,0,0,0.122572,0.979244,0.161421
16980,1.5289128355661484e+18,1,0,0,0,-0.005796,0.9993479999999999,0.035625
16990,1.5289128357677202e+18,1,0,0,0,0.36635500000000004,0.9164450000000001,-0.160975
17000,1.528912835969292e+18,1,0,0,0,0.343294,0.9173370000000001,-0.201598
17010,1.528912836170864e+18,1,0,0,0,-0.008425,0.977534,0.21061100000000002
17020,1.5289128363724357e+18,1,0,0,0,0.093851,0.992577,-0.077348
17030,1.5289128365740076e+18,1,0,0,0,0.273633,0.9489780000000001,-0.15673299999999998
17040,1.5289128367755794e+18,1,0,0,0,0.349498,0.936686,0.021711
17050,1.5289128369771512e+18,1,0,0,0,-0.169976,0.9682639999999999,0.183227
17060,1.528912837178723e+18,1,0,0,0,0.30401100000000003,0.9526190000000001,0.009651
17070,1.528912837380295e+18,1,0,0,0,0.274866,0.926359,-0.25750100000000004
17080,1.5289128375818668e+18,1,0,0,0,0.166762,0.976892,0.133688
17090,1.5289128377834386e+18,1,0,0,0,-0.126006,0.9861559999999999,0.107793
17100,1.5289128379850104e+18,1,0,0,0,0.419472,0.9030459999999999,-0.092473
17110,1.5289128381865825e+18,1,0,0,0,0.297514,0.9437399999999999,-0.144358
17120,1.528912838388154e+18,1,0,0,0,-0.01066,0.981275,0.192315
17130,1.528912838589726e+18,1,0,0,0,-0.112318,0.993401,-0.023234
17140,1.5289128387912978e+18,1,0,0,0,0.361768,0.9180520000000001,-0.162184
17150,1.5289128389928696e+18,1,0,0,0,0.34481799999999996,0.937694,-0.042774
17160,1.5289128391944417e+18,1,0,0,0,-0.073339,0.976706,0.20165999999999998
17170,1.5289128393960133e+18,1,0,0,0,0.167997,0.9855709999999999,-0.020611
17180,1.5289128395975852e+18,1,0,0,0,0.26660300000000003,0.948817,-0.169318
17190,1.528912839799157e+18,1,0,0,0,0.31503000000000003,0.9481639999999999,0.041733
17200,1.5289128400007288e+18,1,0,0,0,-0.10970799999999999,0.978096,0.176892
17210,1.528912840202301e+18,1,0,0,0,0.372661,0.927702,0.022151
17220,1.5289128404038725e+18,1,0,0,0,0.24064899999999997,0.9469350000000001,-0.21307399999999999
17230,1.5289128406054444e+18,1,0,0,0,0.138186,0.982,0.128762
17240,1.5289128408070162e+18,1,0,0,0,-0.164222,0.9807389999999999,0.105745
17250,1.528912841008588e+18,1,0,0,0,0.3894510000000001,0.913518,-0.117524
17260,1.52891284121016e+18,1,0,0,0,0.315066,0.9230649999999999,-0.220648
17270,1.5289128414117317e+18,1,0,0,0,0.02685,0.9742280000000001,0.223958
17280,1.5289128416133036e+18,1,0,0,0,-0.015916999999999997,0.9998360000000001,-0.008620000000000001
17290,1.5289128418148754e+18,1,0,0,0,0.359423,0.9164450000000001,-0.175904
17300,1.5289128420164472e+18,1,0,0,0,0.43618999999999997,0.8908520000000001,-0.126961
17310,1.528912842218019e+18,1,0,0,0,-0.061278999999999986,0.9697790000000001,0.23616399999999999
17320,1.528912842419591e+18,1,0,0,0,0.206788,0.978381,0.002947
17330,1.5289128426211628e+18,1,0,0,0,0.188633,0.9647610000000001,-0.183448
17340,1.5289128428227346e+18,1,0,0,0,0.282196,0.951152,0.125202
17350,1.5289128430243064e+18,1,0,0,0,-0.122321,0.977886,0.169632
17360,1.5289128432258785e+18,1,0,0,0,0.386767,0.9204209999999999,-0.056880999999999994
17370,1.52891284342745e+18,1,0,0,0,0.226476,0.953133,-0.20061500000000002
17380,1.528912843629022e+18,1,0,0,0,0.12571,0.9788819999999999,0.161204
17390,1.5289128438305938e+18,1,0,0,0,0.2311685,0.9520759999999999,-0.006802500000000017
17400,1.5289128440321656e+18,1,0,0,0,0.336627,0.92527,-0.174809
17410,1.5289128442337377e+18,1,0,0,0,0.380398,0.91679,-0.121627
17420,1.5289128444353093e+18,1,0,0,0,-0.011669,0.968736,0.247817
17430,1.5289128446368812e+18,1,0,0,0,0.2031,0.978727,-0.029026999999999997
17440,1.528912844838453e+18,1,0,0,0,0.296923,0.949136,0.006435000000000003
17450,1.5289128450400248e+18,1,0,0,0,0.390746,0.9195450000000001,0.041897000000000004
17460,1.528912845241597e+18,1,0,0,0,-0.069049,0.976411,0.20457899999999998
17470,1.5289128454431685e+18,1,0,0,0,0.328372,0.9445399999999999,-0.004093
17480,1.5289128456447404e+18,1,0,0,0,0.191947,0.949991,-0.246319
17490,1.5289128458463122e+18,1,0,0,0,0.165121,0.980074,0.110404
17500,1.528912846047884e+18,1,0,0,0,-0.078917,0.991092,0.107276
17510,1.528912846249456e+18,1,0,0,0,0.40692,0.905242,-0.122277
17520,1.5289128464510277e+18,1,0,0,0,0.167244,0.9623809999999999,-0.214131
17530,1.5289128466525996e+18,1,0,0,0,0.065167,0.984524,0.162677
17540,1.5289128468541714e+18,1,0,0,0,-0.011356,0.999935,-0.000336
17550,1.5289128470557432e+18,1,0,0,0,0.343798,0.927939,-0.143984
17560,1.528912847257315e+18,1,0,0,0,0.21996,0.972223,-0.08
17570,1.528912847458887e+18,1,0,0,0,-0.09830599999999999,0.9701209999999999,0.22181199999999998
17580,1.5289128476604588e+18,1,0,0,0,0.14441600000000002,0.9892989999999999,-0.020759
17590,1.5289128478620306e+18,1,0,0,0,0.215175,0.9615469999999999,-0.170666
17600,1.5289128480636024e+18,1,0,0,0,0.33986500000000003,0.940469,-0.002825
17610,1.5289128482651745e+18,1,0,0,0,-0.13833099999999998,0.969669,0.20151
17620,1.528912848466746e+18,1,0,0,0,0.33014,0.943868,-0.010971999999999999
17630,1.528912848668318e+18,1,0,0,0,0.190761,0.952917,-0.23571
17640,1.5289128488698898e+18,1,0,0,0,0.14677300000000001,0.978664,0.143782
17650,1.5289128490714616e+18,1,0,0,0,-0.10142000000000001,0.9914219999999999,0.082437
17660,1.5289128492730337e+18,1,0,0,0,0.357738,0.9222229999999999,-0.146725
17670,1.5289128494746053e+18,1,0,0,0,0.252808,0.9525299999999999,-0.16963
17680,1.5289128496761772e+18,1,0,0,0,-0.031557,0.9728120000000001,0.22943200000000002
17690,1.528912849877749e+18,1,0,0,0,0.003483,0.998653,-0.051762
17700,1.5289128500793208e+18,1,0,0,0,0.321939,0.935941,-0.142719
17710,1.528912850280893e+18,1,0,0,0,0.341134,0.936832,-0.077267
17720,1.5289128504824645e+18,1,0,0,0,-0.083243,0.973091,0.214854
17730,1.5289128506840364e+18,1,0,0,0,0.335008,0.942206,-0.0040149999999999995
17740,1.5289128508856082e+18,1,0,0,0,0.22479200000000002,0.9411440000000001,-0.252419
17750,1.52891285108718e+18,1,0,0,0,0.27728200000000003,0.9568209999999999,0.087214
17760,1.528912851288752e+18,1,0,0,0,-0.081403,0.9891030000000001,0.122671
17770,1.5289128514903237e+18,1,0,0,0,0.392173,0.908359,-0.1452
17780,1.5289128516918956e+18,1,0,0,0,0.30398400000000003,0.925798,-0.22470199999999999
17790,1.5289128518934674e+18,1,0,0,0,0.09488200000000001,0.979057,0.180123
17800,1.5289128520950392e+18,1,0,0,0,0.00534,0.999985,0.001125
17810,1.528912852296611e+18,1,0,0,0,0.32934,0.9248370000000001,-0.19029100000000002
17820,1.528912852498183e+18,1,0,0,0,0.374337,0.922322,-0.09588200000000001
17830,1.5289128526997548e+18,1,0,0,0,-0.040942,0.971867,0.231946
17840,1.5289128529013266e+18,1,0,0,0,0.261656,0.963576,-0.055287
17850,1.5289128531028984e+18,1,0,0,0,0.393308,0.911382,-0.12121300000000006
17860,1.5289128533044705e+18,1,0,0,0,0.37917399999999996,0.923734,0.054252999999999996
17870,1.528912853506042e+18,1,0,0,0,-0.019768,0.9855940000000001,0.167968
17880,1.528912853707614e+18,1,0,0,0,0.391474,0.916112,-0.086522
17890,1.5289128539091858e+18,1,0,0,0,0.259044,0.9380129999999999,-0.230276
17900,1.5289128541107576e+18,1,0,0,0,0.10030499999999999,0.988426,0.11381199999999995
17910,1.5289128543123297e+18,1,0,0,0,-0.133798,0.990917,0.013491999999999999
17920,1.5289128545139013e+18,1,0,0,0,0.3904510000000001,0.904027,-0.174017
17930,1.5289128547154732e+18,1,0,0,0,0.279854,0.949207,-0.143834
17940,1.528912854917045e+18,1,0,0,0,-0.070319,0.9764879999999999,0.203778
17950,1.5289128551186168e+18,1,0,0,0,0.143482,0.9806020000000001,-0.13354000000000002
17960,1.528912855320189e+18,1,0,0,0,0.324034,0.929401,-0.176681
17970,1.5289128555217605e+18,1,0,0,0,0.29259,0.9562350000000001,0.002386
17980,1.5289128557233324e+18,1,0,0,0,-0.113891,0.981086,0.15651800000000002
17990,1.5289128559249042e+18,1,0,0,0,0.381653,0.9206790000000001,-0.08179
18000,1.528912856126476e+18,1,0,0,0,0.222108,0.933981,-0.279905
18010,1.528912856328048e+18,1,0,0,0,0.090561,0.981894,0.166384
18020,1.5289128565296197e+18,1,0,0,0,-0.087748,0.9957090000000001,0.029334
18030,1.5289128567311916e+18,1,0,0,0,0.40033,0.899394,-0.175572
18040,1.5289128569327634e+18,1,0,0,0,0.317651,0.937358,-0.143027
18050,1.5289128571343352e+18,1,0,0,0,-0.038215,0.973234,0.226617
18060,1.528912857335907e+18,1,0,0,0,0.060432000000000013,0.994683,-0.08338999999999999
18070,1.528912857537479e+18,1,0,0,0,0.287532,0.941099,-0.177926
18080,1.5289128577390508e+18,1,0,0,0,0.350327,0.936077,-0.03209
18090,1.5289128579406226e+18,1,0,0,0,-0.12705999999999998,0.9770209999999999,0.171132
18100,1.5289128581421944e+18,1,0,0,0,0.401174,0.9155909999999999,-0.02745
18110,1.5289128583437665e+18,1,0,0,0,0.205717,0.9384459999999999,-0.277488
18120,1.528912858545338e+18,1,0,0,0,0.140561,0.9781290000000001,0.153315
18130,1.52891285874691e+18,1,0,0,0,-0.06726,0.9972129999999999,0.032284
18140,1.5289128589484818e+18,1,0,0,0,0.376877,0.9138719999999999,-0.15099300000000002
18150,1.5289128591500536e+18,1,0,0,0,0.304642,0.943857,-0.127762
18160,1.5289128593516257e+18,1,0,0,0,0.043317,0.97252,0.22874299999999997
18170,1.5289128595531973e+18,1,0,0,0,0.031818,0.998231,-0.050174
18180,1.5289128597547692e+18,1,0,0,0,0.284195,0.9466030000000001,-0.152229
18190,1.528912859956341e+18,1,0,0,0,0.346105,0.937601,0.033357
18200,1.5289128601579128e+18,1,0,0,0,0.356351,0.9339409999999999,0.009932999999999997
18210,1.528912860359485e+18,1,0,0,0,0.366597,0.9302809999999999,-0.013491
18220,1.5289128605610565e+18,1,0,0,0,0.21633000000000002,0.952633,-0.21375500000000008
18230,1.5289128607626284e+18,1,0,0,0,0.149125,0.981505,0.12003599999999999
18240,1.5289128609642002e+18,1,0,0,0,-0.11248399999999999,0.989557,0.090137
18250,1.528912861165772e+18,1,0,0,0,0.12261499999999999,0.9398885000000001,-0.0959535
