timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1528191387.709151,-0.510082,0.724301,2.241106,-0.018603,0.058557,0.328807,-0.365680,-0.662612,-0.653623,-0.085156,-0.007127,-0.013140,-16.506104,-35.407761,-13.463715,,,,,,,
1528191387.729304,-0.514903,0.722102,2.247601,0.050887,-0.076310,0.240303,-0.369544,-0.660963,-0.653119,-0.028436,-0.009401,-0.028872,-16.550583,-35.364388,-13.454346,,,,,,,
1528191387.749457,-0.522102,0.721360,2.254163,0.112245,-0.165310,0.230798,-0.374480,-0.660406,-0.650867,0.010589,-0.016016,-0.019513,-16.812897,-35.194935,-13.363434,,,,,,,
1528191387.769610,-0.530129,0.720807,2.261575,0.109513,-0.113829,0.269217,-0.379878,-0.659991,-0.648155,0.008189,-0.022428,0.006553,-17.148926,-35.258850,-13.125824,,,,,,,
1528191387.789763,-0.535931,0.719272,2.269556,0.079432,0.021475,0.315060,-0.384149,-0.658837,-0.646810,-0.001838,-0.032233,0.002401,-17.136139,-35.052032,-13.164459,,,,,,,
1528191387.809916,-0.542560,0.717364,2.279298,0.133913,-0.042161,0.389879,-0.389076,-0.657401,-0.645325,0.029106,-0.032022,-0.025711,-17.565674,-35.256310,-12.846741,,,,,,,
1528191387.830069,-0.550892,0.715829,2.290239,0.152052,-0.049563,0.382427,-0.394967,-0.656243,-0.642920,-0.000144,-0.032279,-0.001459,-17.736099,-35.033733,-12.813324,,,,,,,
1528191387.850222,-0.557603,0.714292,2.300194,0.120733,0.020454,0.347137,-0.399806,-0.655083,-0.641110,-0.014821,-0.013649,0.027234,-18.076553,-34.843243,-12.794098,,,,,,,
1528191387.870375,-0.562957,0.712206,2.309107,0.079446,0.005078,0.359898,-0.403961,-0.653505,-0.640114,0.004532,0.015199,0.015801,-18.608856,-34.800247,-12.545807,,,,,,,
1528191387.890528,-0.567738,0.709659,2.317231,0.054095,0.008426,0.311827,-0.407911,-0.651575,-0.639577,-0.004306,0.007761,-0.006511,-18.735733,-34.892567,-12.599060,,,,,,,
1528191387.910681,-0.573367,0.707092,2.325526,0.071162,-0.020861,0.369509,-0.412410,-0.649625,-0.638674,0.038128,0.003599,-0.007231,-18.937195,-34.709084,-12.365936,,,,,,,
1528191387.930834,-0.581398,0.703651,2.336567,0.091189,-0.048308,0.490185,-0.418751,-0.647006,-0.637205,0.041081,0.001163,-0.011202,-19.088211,-34.415810,-12.429504,,,,,,,
1528191387.950987,-0.589877,0.699430,2.349144,0.083173,0.007553,0.509378,-0.425654,-0.643782,-0.635896,-0.004903,-0.015474,0.007325,-19.362213,-34.359058,-12.073608,,,,,,,
1528191387.971140,-0.596266,0.695654,2.359748,0.065327,0.025260,0.399381,-0.431071,-0.640887,-0.635170,-0.030965,0.002826,0.008949,-19.664139,-34.055809,-12.044891,,,,,,,
1528191387.991293,-0.602731,0.693174,2.368262,0.103975,-0.106575,0.318323,-0.436067,-0.638982,-0.633677,-0.003828,0.014882,-0.022542,-19.877274,-33.777699,-12.067474,,,,,,,
1528191388.011446,-0.611364,0.692051,2.377308,0.172254,-0.149350,0.332301,-0.441933,-0.638117,-0.630477,0.013421,0.015132,-0.026323,-20.147690,-33.721901,-11.806732,,,,,,,
1528191388.031599,-0.619642,0.690151,2.387634,0.133616,-0.018592,0.413360,-0.447841,-0.636653,-0.627783,0.010402,0.005016,-0.000635,-20.651917,-33.635029,-11.473694,,,,,,,
1528191388.051752,-0.624791,0.686974,2.398443,0.107758,0.132002,0.422902,-0.452248,-0.634200,-0.627106,-0.027046,-0.000138,-0.003494,-20.630951,-33.329258,-11.291626,,,,,,,
1528191388.071905,-0.628437,0.683812,2.408176,0.087992,0.104106,0.381244,-0.455708,-0.631752,-0.627072,-0.013195,0.016198,-0.000095,-21.010513,-33.360336,-11.284454,,,,,,,
1528191388.092058,-0.634817,0.681245,2.417051,0.114960,-0.145277,0.316210,-0.460659,-0.629761,-0.625455,0.005459,0.021011,-0.023425,-21.140244,-33.075836,-11.054779,,,,,,,
1528191388.112210,-0.643790,0.680700,2.424209,0.163852,-0.227355,0.205258,-0.466459,-0.629337,-0.621571,0.015745,-0.000881,-0.015255,-21.332138,-32.955322,-11.118134,,,,,,,
1528191388.132363,-0.652126,0.681311,2.431335,0.201407,-0.161515,0.217029,-0.471391,-0.629812,-0.617355,0.035203,-0.002482,-0.002304,-21.693893,-32.883362,-10.704773,,,,,,,
1528191388.152517,-0.660546,0.680901,2.440271,0.181640,-0.132080,0.334440,-0.476730,-0.629493,-0.613568,0.066055,0.000831,0.009793,-21.678879,-32.869064,-10.458618,,,,,,,
1528191388.172669,-0.669360,0.677447,2.450452,0.065282,-0.107575,0.468815,-0.483466,-0.626806,-0.611044,0.063239,0.013463,0.024603,-21.936554,-32.686413,-10.315857,,,,,,,
,,,,,,,,,,,,,,,,52.334150,4.864320,-4.077480,0.774628,-1.000000,1528191388.164110,
1528191388.192822,-0.679168,0.669648,2.463900,0.011536,-0.031966,0.782619,-0.492491,-0.620710,-0.610058,0.079970,0.024336,0.004208,-22.178833,-32.473312,-10.083130,,,,,,,
1528191388.212975,-0.691672,0.660009,2.481775,0.131081,-0.120959,0.831900,-0.503874,-0.613124,-0.608433,-0.007372,-0.031468,-0.051708,-22.768051,-32.015339,-9.949432,,,,,,,
1528191388.233128,-0.705288,0.654411,2.498531,0.251392,-0.186836,0.581169,-0.514328,-0.608692,-0.604120,-0.066131,-0.014645,-0.049414,-23.250839,-31.589861,-9.545319,,,,,,,
1528191388.253281,-0.717813,0.653610,2.511558,0.327095,-0.251930,0.338919,-0.522175,-0.608056,-0.597997,-0.059154,0.031091,-0.031916,-23.747818,-31.433241,-9.299225,,,,,,,
1528191388.273434,-0.729741,0.654732,2.522437,0.334847,-0.267762,0.285551,-0.528816,-0.608946,-0.591218,-0.018426,0.033873,-0.022002,-24.133026,-31.303537,-8.869293,,,,,,,
1528191388.293587,-0.742021,0.656273,2.534181,0.382378,-0.244905,0.289875,-0.535400,-0.610169,-0.583987,-0.028320,0.015930,-0.029157,-24.320679,-31.312464,-8.391846,,,,,,,
1528191388.313740,-0.753038,0.657711,2.544634,0.296516,-0.234305,0.229966,-0.541201,-0.611307,-0.577412,-0.024579,-0.008154,-0.001155,-24.366974,-31.228035,-8.197937,,,,,,,
1528191388.333893,-0.762391,0.658204,2.552149,0.177544,-0.211063,0.192453,-0.546369,-0.611697,-0.572107,-0.005098,-0.016766,0.024546,-24.776871,-31.011660,-7.747559,,,,,,,
1528191388.354046,-0.768554,0.656493,2.558284,0.081667,-0.082689,0.257429,-0.550612,-0.610343,-0.569481,0.004484,-0.019983,0.012718,-25.429794,-30.887293,-7.376770,,,,,,,
1528191388.374199,-0.774055,0.653699,2.565430,0.140455,-0.037480,0.324754,-0.554926,-0.608127,-0.567660,0.020884,-0.022000,-0.036649,-25.185532,-30.663607,-7.091370,,,,,,,
1528191388.394352,-0.781271,0.652171,2.575792,0.278581,-0.061608,0.347353,-0.559662,-0.606914,-0.564300,0.021545,0.010341,-0.041474,-25.522614,-30.637917,-7.198730,,,,,,,
1528191388.414505,-0.789286,0.652302,2.587134,0.332521,-0.022246,0.291893,-0.564110,-0.607017,-0.559741,0.008309,-0.002587,-0.010556,-25.942459,-30.434095,-6.584320,,,,,,,
1528191388.434658,-0.793129,0.652635,2.596769,0.225709,0.180992,0.240464,-0.566113,-0.607282,-0.557427,-0.017688,0.001813,0.037926,-25.771851,-30.428637,-6.363190,,,,,,,
1528191388.454811,-0.782977,0.647252,2.603259,-0.095926,0.894210,0.476914,-0.562723,-0.602996,-0.565454,0.084726,0.005126,0.057016,-25.881210,-30.297415,-7.049835,,,,,,,
1528191388.474964,-0.774243,0.639835,2.611488,0.024785,0.484716,0.440864,-0.560874,-0.597063,-0.573529,-0.039803,-0.082350,-0.040835,-26.139359,-30.198811,-7.277344,,,,,,,
1528191388.495117,-0.772266,0.635418,2.618663,0.052783,0.249483,0.346992,-0.561574,-0.593514,-0.576520,0.057149,-0.050849,-0.011111,-26.410919,-30.040203,-7.303558,,,,,,,
1528191388.515270,-0.771647,0.629976,2.626724,-0.010627,0.290508,0.468624,-0.563461,-0.589125,-0.579174,0.057465,-0.037569,0.054196,-26.464523,-29.542942,-7.683624,,,,,,,
1528191388.535423,-0.770064,0.621296,2.634341,-0.141410,0.289382,0.545328,-0.566082,-0.582089,-0.583715,0.048977,-0.038608,0.048833,-26.574814,-29.294050,-7.648865,,,,,,,
1528191388.555576,-0.768921,0.612002,2.641228,-0.103976,0.271478,0.508015,-0.569152,-0.574507,-0.588224,0.011123,0.007643,-0.018725,-27.136200,-28.872215,-7.801758,,,,,,,
1528191388.575729,-0.766896,0.605811,2.651246,0.149568,0.392367,0.520049,-0.570417,-0.569429,-0.591925,0.033414,0.008577,-0.069345,-27.369522,-28.506086,-7.879791,,,,,,,
1528191388.595882,-0.771022,0.602191,2.664997,0.340479,0.060515,0.539583,-0.574287,-0.566449,-0.591041,0.056297,0.029340,-0.076272,-27.685394,-28.217518,-7.664978,,,,,,,
1528191388.616035,-0.782168,0.602169,2.682234,0.574833,-0.123131,0.480130,-0.580848,-0.566431,-0.584612,0.014884,0.019022,-0.054853,-27.842834,-27.955198,-7.197144,,,,,,,
1528191388.636188,-0.791931,0.606660,2.700435,0.770499,0.249568,0.266759,-0.584711,-0.570126,-0.577121,-0.009970,0.009564,0.084766,-28.038651,-27.867804,-7.061066,,,,,,,
1528191388.656341,-0.792824,0.614201,2.714761,0.540817,0.344878,0.127648,-0.582147,-0.576306,-0.573565,-0.034507,0.018551,0.002901,-28.207916,-27.700085,-6.787842,,,,,,,
1528191388.676494,-0.788197,0.619149,2.725192,0.496376,0.666620,0.136055,-0.577458,-0.580342,-0.574234,0.015095,0.012593,0.027863,-28.084808,-27.722578,-6.757996,,,,,,,
1528191388.696647,-0.782921,0.622926,2.739240,0.550522,0.583860,0.366758,-0.572870,-0.583414,-0.575715,0.066614,0.027551,-0.068969,-28.288193,-27.744804,-6.787811,,,,,,,
1528191388.716801,-0.786064,0.623366,2.758104,0.544740,0.329557,0.591025,-0.574495,-0.583771,-0.573730,0.006410,0.035431,-0.033768,-28.700409,-27.700832,-6.805939,,,,,,,
1528191388.736954,-0.789391,0.620599,2.776958,0.349110,0.461760,0.641992,-0.577545,-0.581522,-0.572951,-0.055877,0.031351,0.038619,-28.984695,-27.476406,-6.676331,,,,,,,
1528191388.757107,-0.784415,0.613069,2.790158,-0.022407,0.693425,0.641470,-0.577764,-0.575380,-0.578901,-0.046962,0.032991,0.054395,-29.766449,-27.076866,-6.763702,,,,,,,
1528191388.777260,-0.775334,0.602109,2.799534,-0.120162,0.694884,0.671243,-0.576862,-0.566382,-0.588592,-0.001446,0.003592,-0.022919,-29.749451,-26.737509,-7.017426,,,,,,,
1528191388.797413,-0.769313,0.591957,2.810283,-0.008543,0.567408,0.657536,-0.577278,-0.557986,-0.596155,0.008095,0.012637,-0.055228,-30.023605,-26.239109,-7.472382,,,,,,,
1528191388.817566,-0.765275,0.583210,2.822478,0.057753,0.508442,0.675784,-0.578225,-0.550707,-0.601978,0.007638,0.028047,-0.037259,-30.360245,-25.783537,-7.845428,,,,,,,
1528191388.837719,-0.764353,0.574329,2.836071,0.073751,0.367136,0.733489,-0.581032,-0.543271,-0.606018,0.021111,0.015104,-0.029191,-30.690125,-25.472080,-7.908356,,,,,,,
1528191388.857872,-0.764712,0.565687,2.849471,0.076137,0.365393,0.657691,-0.584478,-0.535996,-0.609174,-0.017343,-0.003906,-0.019046,-30.736954,-25.204958,-8.077698,,,,,,,
1528191388.878025,-0.762351,0.558143,2.859605,-0.016022,0.395770,0.517703,-0.585815,-0.529612,-0.613459,-0.011292,0.012827,0.010676,-31.338272,-24.641603,-8.148834,,,,,,,
1528191388.898178,-0.749091,0.547984,2.863500,-0.357475,0.938994,0.491514,-0.581263,-0.520967,-0.625081,0.050638,0.006822,0.083348,-31.497772,-24.559452,-8.588867,,,,,,,
1528191388.918331,-0.727320,0.533473,2.866704,-0.486301,1.267063,0.643956,-0.572484,-0.508527,-0.643166,0.032704,0.003934,0.061700,-31.722443,-23.986341,-9.305145,,,,,,,
1528191388.938484,-0.702733,0.514660,2.870620,-0.665665,1.326675,0.795328,-0.562583,-0.492239,-0.664230,0.060783,0.019979,0.054519,-31.971832,-23.412752,-10.510651,,,,,,,
1528191388.958637,-0.676318,0.492154,2.874704,-0.784217,1.495837,0.862396,-0.551639,-0.472526,-0.687324,0.025058,-0.003884,0.056373,-32.126633,-22.790430,-11.379059,,,,,,,
1528191388.978790,-0.645323,0.468248,2.878310,-0.864038,1.639839,0.839845,-0.536716,-0.451324,-0.712911,0.005085,0.003555,0.006399,-32.377853,-22.048775,-12.507202,,,,,,,
1528191388.998943,-0.615767,0.444645,2.881405,-0.848290,1.455016,0.774781,-0.521423,-0.430138,-0.736953,-0.009889,0.024376,-0.018784,-32.268097,-21.227020,-13.918915,,,,,,,
1528191389.019096,-0.588713,0.423556,2.884093,-0.764415,1.386172,0.640375,-0.506221,-0.411005,-0.758165,-0.023411,0.006082,-0.000502,-32.116470,-20.530848,-15.197998,,,,,,,
1528191389.039249,-0.561397,0.404688,2.886116,-0.711543,1.430986,0.571034,-0.489367,-0.393732,-0.778135,0.001025,-0.007056,0.009138,-32.175644,-19.873392,-16.343170,,,,,,,
,,,,,,,,,,,,,,,,52.334339,4.864306,-3.773859,0.802435,-1.000000,1528191389.046071,
1528191389.059402,-0.530483,0.386985,2.889113,-0.673574,1.678866,0.580634,-0.468535,-0.377398,-0.798777,0.049666,-0.004713,0.001918,-32.031876,-19.136232,-17.313843,,,,,,,
1528191389.079555,-0.496480,0.368617,2.893151,-0.724589,1.780616,0.634994,-0.444336,-0.360326,-0.820201,0.032044,0.017095,-0.009511,-32.121811,-18.710623,-18.703613,,,,,,,
1528191389.099708,-0.463211,0.349080,2.898921,-0.735024,1.733843,0.712936,-0.419874,-0.342034,-0.840665,-0.004717,0.012108,-0.015612,-31.811081,-17.839657,-19.760529,,,,,,,
1528191389.119861,-0.434272,0.330184,2.904574,-0.722853,1.387776,0.583842,-0.398022,-0.324218,-0.858173,-0.088123,-0.001939,-0.027508,-31.550583,-17.301527,-21.264526,,,,,,,
1528191389.140014,-0.412509,0.314166,2.907313,-0.626665,0.945769,0.353449,-0.381286,-0.309023,-0.871278,-0.098068,-0.010297,-0.050139,-31.150009,-16.560619,-22.526886,,,,,,,
1528191389.160167,-0.399277,0.303172,2.907288,-0.412931,0.523691,0.144558,-0.371023,-0.298549,-0.879324,-0.056467,-0.018589,-0.050822,-31.093292,-15.960369,-23.326416,,,,,,,
1528191389.180320,-0.389522,0.297785,2.906687,-0.165310,0.509214,0.085083,-0.363033,-0.293404,-0.884376,0.003414,-0.023674,-0.060707,-31.095093,-15.669662,-23.374908,,,,,,,
1528191389.200473,-0.375469,0.295011,2.909857,-0.066292,0.885010,0.206831,-0.350866,-0.290751,-0.890144,0.024145,0.015955,-0.014427,-30.911407,-15.821674,-23.608337,,,,,,,
1528191389.220626,-0.356333,0.290634,2.913006,-0.202500,1.021908,0.247199,-0.334210,-0.286560,-0.897879,0.048047,-0.007843,0.008521,-30.346695,-15.586224,-24.562805,,,,,,,
1528191389.240779,-0.335838,0.284374,2.916221,-0.234897,1.089712,0.222587,-0.316325,-0.280556,-0.906215,-0.055028,-0.000541,0.019344,-30.257278,-15.362770,-25.156616,,,,,,,
1528191389.260932,-0.315269,0.279628,2.917692,-0.180369,0.977569,0.098833,-0.298029,-0.275998,-0.913785,-0.047842,-0.014026,0.001569,-29.606506,-14.907269,-26.206177,,,,,,,
1528191389.281085,-0.298773,0.276421,2.918071,-0.133559,0.749649,0.070121,-0.283174,-0.272914,-0.919418,0.002000,-0.009480,0.009583,-29.335922,-14.958939,-26.954865,,,,,,,
1528191389.301238,-0.284630,0.272536,2.919609,-0.201518,0.719682,0.167196,-0.270438,-0.269175,-0.924342,0.001166,0.017695,0.039195,-29.277756,-14.867905,-27.662903,,,,,,,
1528191389.321391,-0.270197,0.264702,2.922961,-0.421276,0.788803,0.311039,-0.257624,-0.261622,-0.930152,0.029353,0.016245,0.077064,-28.764038,-14.621536,-28.286682,,,,,,,
1528191389.341544,-0.255564,0.253186,2.926516,-0.515644,0.787319,0.288497,-0.244732,-0.250490,-0.936675,0.028652,-0.015318,0.017852,-28.832596,-14.424328,-28.788086,,,,,,,
1528191389.361697,-0.238563,0.244308,2.928203,-0.323981,0.895937,0.110416,-0.229290,-0.241885,-0.942824,0.008968,-0.022718,-0.053498,-28.161713,-13.962654,-29.174683,,,,,,,
1528191389.381850,-0.219559,0.240609,2.927424,-0.123402,0.949523,-0.038818,-0.211525,-0.238294,-0.947878,0.021248,-0.012362,-0.012998,-27.105927,-13.414429,-30.473236,,,,,,,
1528191389.402003,-0.199662,0.239366,2.926000,-0.064189,0.980104,-0.057972,-0.192683,-0.237086,-0.952189,-0.014852,0.000957,0.011225,-26.572510,-13.588902,-31.124207,,,,,,,
1528191389.422156,-0.174592,0.241330,2.925732,0.332005,1.488167,0.006468,-0.168672,-0.238995,-0.956259,-0.030943,-0.022511,0.056799,-26.147949,-13.570518,-32.210175,,,,,,,
1528191389.442309,-0.146090,0.248951,2.929430,0.321031,1.461280,0.193299,-0.141083,-0.246387,-0.958848,0.053207,-0.011334,0.032426,-24.907318,-13.697666,-32.717621,,,,,,,
1528191389.462462,-0.117826,0.247959,2.931600,-0.282094,1.444934,0.004641,-0.113958,-0.245426,-0.962694,-0.031168,0.026356,0.047670,-24.075317,-13.745457,-33.743011,,,,,,,
1528191389.482615,-0.086772,0.237771,2.926762,-0.592643,1.491975,-0.257338,-0.084225,-0.235537,-0.968209,-0.018116,-0.036985,0.021035,-23.153305,-13.330471,-34.598328,,,,,,,
1528191389.502768,-0.056125,0.230394,2.921146,-0.105728,1.486670,-0.170246,-0.054613,-0.228361,-0.972044,-0.007948,-0.037905,-0.034777,-22.171814,-13.064682,-35.439545,,,,,,,
1528191389.522921,-0.031423,0.237972,2.920883,0.598762,1.094121,0.053872,-0.030532,-0.235732,-0.971338,-0.018418,0.070693,-0.100027,-21.488922,-13.373306,-36.007782,,,,,,,
1528191389.543074,-0.012778,0.251308,2.923782,0.627743,0.911744,0.153245,-0.012377,-0.248671,-0.968509,-0.028761,0.018264,-0.016354,-20.648056,-13.802288,-36.496643,,,,,,,
1528191389.563227,0.003649,0.259618,2.927911,0.255658,0.840389,0.223258,0.003527,-0.256711,-0.966482,-0.024203,-0.021564,0.002233,-20.363205,-13.925289,-37.060883,,,,,,,
1528191389.583380,0.017614,0.260157,2.932820,-0.079852,0.739414,0.229265,0.017021,-0.257232,-0.966200,-0.040916,0.009170,-0.021288,-19.615906,-13.864048,-37.107605,,,,,,,
1528191389.603533,0.036363,0.258286,2.936315,-0.053997,1.190356,0.114952,0.035149,-0.255424,-0.966190,-0.103676,-0.026208,0.078617,-18.934998,-14.087288,-37.653198,,,,,,,
1528191389.623686,0.067391,0.258409,2.939053,0.051569,1.807970,0.136292,0.065104,-0.255543,-0.964603,0.012716,-0.034725,0.059559,-17.824814,-13.901337,-37.986176,,,,,,,
1528191389.643839,0.101316,0.258485,2.939211,0.015272,1.456735,-0.085748,0.097782,-0.255616,-0.961821,0.018520,-0.012222,-0.132326,-16.486481,-13.912098,-38.891541,,,,,,,
1528191389.663992,0.123835,0.257939,2.934871,-0.033713,0.874967,-0.310945,0.119433,-0.255088,-0.959513,0.072492,0.003944,-0.063802,-15.694290,-13.787479,-39.605560,,,,,,,
1528191389.684145,0.138834,0.258215,2.924396,0.115760,0.416126,-0.560480,0.133801,-0.255355,-0.957544,0.042530,0.005904,-0.039373,-14.810638,-13.946430,-39.401855,,,,,,,
1528191389.704296,0.146079,0.259704,2.913279,0.188068,0.147929,-0.481320,0.140678,-0.256795,-0.956173,0.047234,0.024388,-0.002903,-14.463837,-14.203091,-39.696533,,,,,,,
1528191389.724449,0.152259,0.262783,2.904262,0.214343,0.244358,-0.356391,0.146465,-0.259769,-0.954499,0.003590,0.007252,0.006791,-14.133408,-14.373394,-39.556854,,,,,,,
1528191389.744602,0.160363,0.265513,2.897524,0.161265,0.326516,-0.264659,0.154081,-0.262404,-0.952577,-0.020048,0.004759,-0.021681,-13.954987,-14.758968,-39.757812,,,,,,,
1528191389.764755,0.166743,0.267669,2.892598,0.137680,0.208536,-0.178182,0.160061,-0.264484,-0.951014,-0.048932,-0.010754,-0.029317,-13.628311,-15.040794,-39.995697,,,,,,,
1528191389.784909,0.171459,0.270248,2.889358,0.164242,0.183580,-0.115153,0.164427,-0.266970,-0.949574,-0.039671,-0.032148,-0.008403,-13.237015,-15.118179,-39.892365,,,,,,,
1528191389.805061,0.176935,0.273521,2.885546,0.214639,0.271545,-0.200522,0.169470,-0.270123,-0.947794,-0.017432,0.005597,0.014246,-12.579971,-15.203682,-40.008087,,,,,,,
1528191389.825214,0.186467,0.277472,2.879237,0.261199,0.425116,-0.273106,0.178297,-0.273926,-0.945079,-0.020735,0.004013,0.033000,-12.407745,-15.552105,-39.975922,,,,,,,
1528191389.845367,0.195667,0.281581,2.873847,0.237178,0.350183,-0.179158,0.186764,-0.277875,-0.942287,-0.004223,-0.018161,-0.007176,-12.096222,-15.768963,-40.112488,,,,,,,
1528191389.865520,0.202614,0.285311,2.869780,0.211272,0.274505,-0.152485,0.193096,-0.281456,-0.939945,0.002095,-0.004158,-0.010647,-11.831192,-16.297188,-40.073944,,,,,,,
1528191389.885674,0.209567,0.288926,2.865363,0.232225,0.311357,-0.174887,0.199413,-0.284923,-0.937578,-0.015865,-0.000523,0.008272,-11.314133,-16.336243,-40.129089,,,,,,,
1528191389.905826,0.220593,0.294340,2.861450,0.370258,0.727423,-0.091533,0.209399,-0.290108,-0.933804,-0.027666,-0.005699,0.119656,-10.876740,-16.650921,-40.297394,,,,,,,
1528191389.925979,0.246221,0.302979,2.857451,0.467496,1.450691,-0.099055,0.232639,-0.298365,-0.925666,-0.039066,0.024790,0.185615,-10.201172,-16.982277,-40.565796,,,,,,,
1528191389.946132,0.280703,0.306092,2.852596,-0.021838,1.735257,-0.248141,0.264154,-0.301334,-0.916199,-0.054285,0.032703,0.161621,-8.768646,-17.290382,-40.663147,,,,,,,
1528191389.966285,0.314110,0.295846,2.848956,-0.616288,1.214397,-0.340587,0.295547,-0.291550,-0.909753,-0.066162,0.013855,-0.132026,-7.150864,-17.132507,-40.682007,,,,,,,
1528191389.986439,0.323852,0.280988,2.847463,-0.634141,0.145389,-0.247473,0.305741,-0.277305,-0.910837,0.054717,-0.017739,-0.221411,-6.569473,-16.726046,-41.438660,,,,,,,
1528191390.006591,0.326821,0.273184,2.846774,-0.169880,0.161241,-0.110232,0.309128,-0.269798,-0.911947,0.053405,-0.045280,-0.044336,-6.532623,-16.208305,-41.730469,,,,,,,
1528191390.026744,0.326809,0.275824,2.845724,0.327132,-0.161136,0.069841,0.308888,-0.272339,-0.911273,0.002132,-0.054565,-0.112408,-6.423859,-16.367397,-41.843933,,,,,,,
1528191390.046897,0.319098,0.288573,2.845245,0.734153,-0.496795,0.222037,0.300738,-0.284584,-0.910257,0.000821,-0.041191,-0.097800,-6.358261,-16.543518,-41.492249,,,,,,,
,,,,,,,,,,,,,,,,52.334349,4.864325,-3.743497,0.806666,-1.000000,1528191390.044378,
1528191390.067050,0.308707,0.304260,2.844874,0.703400,-0.494737,0.208120,0.289871,-0.299587,-0.908967,0.021682,0.005031,0.000688,-6.858658,-16.600645,-41.151581,,,,,,,
1528191390.087204,0.300937,0.314988,2.845235,0.359842,-0.286385,0.163862,0.281832,-0.309805,-0.908070,0.050810,0.018118,0.070484,-7.142075,-17.416006,-40.917023,,,,,,,
1528191390.107356,0.298093,0.317775,2.847808,-0.048231,-0.001012,0.152606,0.278993,-0.312453,-0.908039,0.049483,-0.019822,0.089924,-7.405701,-17.831902,-40.602020,,,,,,,
1528191390.127509,0.297675,0.315550,2.852013,-0.178252,0.049874,0.170583,0.278817,-0.310340,-0.908818,0.031119,-0.065393,0.013524,-7.158661,-17.530941,-40.503967,,,,,,,
1528191390.147662,0.299094,0.317259,2.857586,0.129228,0.142326,0.322553,0.279950,-0.311964,-0.907913,0.040134,-0.065188,-0.020782,-7.167313,-17.592970,-40.774353,,,,,,,
1528191390.167815,0.298043,0.326443,2.862194,0.528902,-0.041878,0.339114,0.278142,-0.320676,-0.905430,0.006800,0.019772,-0.062313,-7.052734,-17.853388,-41.140228,,,,,,,
1528191390.187968,0.295666,0.342852,2.863733,0.869546,-0.132346,0.287251,0.274419,-0.336174,-0.900933,-0.006490,0.005547,-0.054130,-7.306213,-18.060528,-40.857361,,,,,,,
1528191390.208122,0.292191,0.362581,2.863399,0.943699,-0.222285,0.263877,0.269323,-0.354688,-0.895355,-0.014852,-0.013918,-0.017578,-7.560364,-18.707884,-40.717957,,,,,,,
1528191390.228274,0.285033,0.381361,2.863463,0.859760,-0.442532,0.276635,0.260988,-0.372184,-0.890710,-0.008257,0.014457,-0.016166,-7.494324,-19.336870,-40.550262,,,,,,,
1528191390.248427,0.274037,0.399478,2.864253,0.853352,-0.550262,0.274515,0.249313,-0.388938,-0.886888,-0.016097,0.058692,0.007036,-8.059692,-20.159220,-40.320801,,,,,,,
1528191390.268580,0.265476,0.415187,2.864153,0.683787,-0.308227,0.152534,0.240078,-0.403361,-0.882985,-0.062466,0.080073,0.087132,-8.302872,-20.527750,-39.637787,,,,,,,
1528191390.288733,0.265141,0.426394,2.862493,0.468404,0.067106,0.029387,0.238582,-0.413591,-0.878647,-0.085399,0.040910,0.091812,-8.715424,-21.207710,-39.588837,,,,,,,
1528191390.308887,0.266904,0.432391,2.860592,0.226290,-0.021305,-0.001854,0.239473,-0.419043,-0.875817,-0.077333,0.017676,-0.012199,-8.470901,-21.436193,-39.216400,,,,,,,
1528191390.329039,0.261885,0.434628,2.861906,0.031952,-0.285950,0.145295,0.234831,-0.421073,-0.876100,0.003939,0.009925,-0.000197,-8.558365,-21.668116,-39.284058,,,,,,,
1528191390.349192,0.256664,0.435827,2.865186,0.047294,-0.106992,0.130333,0.230125,-0.422161,-0.876825,-0.015648,-0.013401,0.032114,-8.939087,-21.890789,-39.394836,,,,,,,
1528191390.369345,0.258536,0.441177,2.863947,0.438293,0.135193,-0.046466,0.231185,-0.427004,-0.874197,-0.042510,-0.008405,-0.006556,-9.000900,-21.847263,-39.281158,,,,,,,
1528191390.389498,0.261347,0.454904,2.858878,0.879750,-0.097338,-0.011686,0.232106,-0.439376,-0.867799,-0.020878,-0.019395,-0.131255,-8.875198,-22.736551,-38.669434,,,,,,,
1528191390.409652,0.256338,0.476669,2.855332,1.177146,-0.424282,0.210830,0.225277,-0.458822,-0.859495,0.000477,-0.015802,-0.103289,-9.191284,-23.633036,-38.071198,,,,,,,
1528191390.429804,0.249117,0.498451,2.854211,0.917228,-0.315752,0.190194,0.216549,-0.478066,-0.851210,-0.012371,0.022606,0.044280,-9.330597,-24.091547,-37.465118,,,,,,,
1528191390.449957,0.246240,0.512730,2.855054,0.551120,0.001867,0.235568,0.212414,-0.490558,-0.845123,-0.030514,-0.002987,0.132492,-9.447174,-24.615810,-37.013550,,,,,,,
1528191390.470110,0.246701,0.520049,2.857473,0.189782,0.090885,0.130457,0.211921,-0.496922,-0.841521,0.002877,0.021764,0.056792,-9.619339,-24.873148,-36.820465,,,,,,,
