,timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix).1,User Mark,timestamp
214,1528282416.964381,-0.03758,0.49210200000000004,1.048167,0.149476,-1.280286,-1.2868389999999998,-0.033113,-0.472479,-0.880719,-0.014616,-0.017633000000000003,-0.080661,9.473846,-23.56155,-16.119537,,,,,,,,1528282416.964381
215,1528282416.984538,-0.04742,0.49687700000000007,1.016408,0.166002,-1.166123,-1.474752,-0.04167,-0.47668299999999997,-0.8780870000000001,-0.085115,-0.030886,-0.013606,9.604202,-23.399261,-16.374969,,,,,,,,1528282416.984538
216,1528282417.004695,-0.048649,0.500221,0.9806440000000001,0.03402,-0.741834,-1.603142,-0.042672,-0.47961899999999996,-0.8764379999999999,-0.066413,-0.008616,0.032108,9.861725,-22.973986,-16.405304,,,,,,,,1528282417.004695
217,1528282417.024852,-0.041162,0.5009060000000001,0.9432370000000001,-0.073951,-0.42129399999999995,-1.637518,-0.036095,-0.48022,-0.8764049999999999,-0.038094,-0.0036659999999999996,0.018876,10.113068,-22.72315,-16.515015,,,,,,,,1528282417.024852
218,1528282417.045009,-0.030657999999999998,0.500269,0.905243,-0.08798099999999999,-0.39003499999999997,-1.6567580000000002,-0.026897000000000004,-0.47966099999999995,-0.877041,-0.014180000000000002,-0.011245,0.008801,10.936919999999999,-22.457794,-16.746979,,,,,,,,1528282417.045009
219,1528282417.065167,-0.022236000000000002,0.500203,0.867643,-0.00403,-0.528728,-1.614982,-0.01951,-0.479604,-0.877268,-0.007819,-0.027049,-0.010443000000000001,11.701004,-21.927902,-16.907593,,,,,,,,1528282417.065167
220,1528282417.085324,-0.016094999999999998,0.502657,0.831217,0.15441,-0.575461,-1.573135,-0.014103999999999998,-0.481756,-0.876192,-0.03918,-0.043910000000000005,-0.016371,12.306213,-21.599199,-16.97113,,,,,,,,1528282417.085324
221,1528282417.1054811,-0.010161,0.5083270000000001,0.796207,0.31054,-0.506128,-1.484335,-0.008876,-0.486717,-0.8735139999999999,-0.032704000000000004,-0.05759500000000001,-0.000128,12.440872,-21.265621,-16.968689,,,,,,,,1528282417.1054811
222,1528282417.125638,-0.002768,0.5150279999999999,0.7635529999999999,0.30804000000000004,-0.389295,-1.37974,-0.002409,-0.492559,-0.870275,-0.046816,-0.083414,0.046301,13.061356,-21.099669,-16.904510000000002,,,,,,,,1528282417.125638
223,1528282417.1457949,0.006145,0.5194409999999999,0.731902,0.154323,-0.299745,-1.366075,0.005335,-0.496395,-0.86808,-0.085123,-0.098271,0.08254299999999999,13.48674,-20.655653,-16.80246,,,,,,,,1528282417.1457949
224,1528282417.165952,0.016743,0.520256,0.7000149999999999,0.010487,-0.241312,-1.364132,0.014527000000000002,-0.49710299999999996,-0.8675700000000001,-0.07779,-0.116102,0.071366,13.791122,-20.191426999999997,-16.836609,,,,,,,,1528282417.165952
225,1528282417.18611,0.027320999999999998,0.520324,0.6692140000000001,0.073853,-0.230525,-1.299994,0.023702,-0.49716099999999996,-0.867334,-0.08251,-0.10528599999999999,0.027093,14.462418,-20.397308,-16.938446,,,,,,,,1528282417.18611
226,1528282417.2062669,0.036910000000000005,0.523363,0.639528,0.267381,-0.285702,-1.2538280000000002,0.031962,-0.499796,-0.865553,-0.06983500000000001,-0.11507200000000001,0.025557,15.105529999999998,-20.056437,-16.923767,,,,,,,,1528282417.2062669
227,1528282417.226424,0.044861,0.529449,0.610916,0.383355,-0.33925500000000003,-1.1885430000000001,0.038706,-0.505057,-0.862217,-0.058328,-0.129815,0.067036,15.358597,-19.617682000000002,-16.98114,,,,,,,,1528282417.226424
228,1528282417.246581,0.051612,0.5356609999999999,0.582762,0.336045,-0.385804,-1.19286,0.044363,-0.510409,-0.858786,-0.074393,-0.155133,0.101798,15.882156,-19.367770999999998,-16.839691000000002,,,,,,,,1528282417.246581
229,1528282417.2667382,0.05939199999999999,0.539652,0.554024,0.23028200000000001,-0.303331,-1.2175719999999999,0.050922,-0.513837,-0.856375,-0.08263,-0.14363299999999998,0.100988,16.023209,-19.196669,-16.672943,,,,,,,,1528282417.2667382
230,1528282417.286895,0.07008500000000001,0.542263,0.525042,0.209819,-0.159125,-1.2165629999999998,0.05998200000000001,-0.516076,-0.85444,-0.063873,-0.13108,0.081079,16.364639,-18.714056,-16.58725,,,,,,,,1528282417.286895
231,1528282417.3070529,0.082549,0.545998,0.49687200000000004,0.331955,-0.081285,-1.142755,0.070467,-0.519271,-0.851699,-0.025118,-0.110306,0.043014,16.829285000000002,-18.352411,-16.655487,,,,,,,,1528282417.3070529
232,1528282417.32721,0.09388099999999999,0.55291,0.470866,0.493465,-0.143484,-1.022956,0.079775,-0.525166,-0.847252,-0.000521,-0.100719,0.035591000000000005,17.664597,-18.064054000000002,-16.581055,,,,,,,,1528282417.32721
233,1528282417.347367,0.10340999999999999,0.560936,0.446795,0.466893,-0.164476,-0.9503870000000001,0.087407,-0.531979,-0.842234,-0.004277,-0.094959,0.09762,17.749405,-17.937675,-16.362274,,,,,,,,1528282417.347367
234,1528282417.367524,0.112374,0.5663,0.423674,0.307635,-0.167647,-0.923892,0.09463200000000001,-0.536513,-0.838569,0.005465,-0.090654,0.106834,18.19986,-17.627975,-16.288605,,,,,,,,1528282417.367524
235,1528282417.387681,0.121493,0.568775,0.401912,0.191076,-0.093178,-0.870674,0.102113,-0.538601,-0.83635,0.014128,-0.06465599999999999,0.06804,18.465607000000002,-17.456974,-16.291718,,,,,,,,1528282417.387681
236,1528282417.407838,0.13228900000000002,0.56975,0.38182699999999997,0.13425499999999999,0.05148200000000001,-0.788567,0.11106700000000001,-0.5394220000000001,-0.834678,0.031160000000000004,-0.047798,0.023597,18.600739,-17.190474,-16.030487,,,,,,,,1528282417.407838
237,1528282417.4279962,0.143054,0.570469,0.364601,0.149676,0.059507000000000004,-0.6593640000000001,0.11999100000000001,-0.540027,-0.83305,0.052098,-0.022565,-0.039905,19.009445,-16.902079,-15.944823999999999,,,,,,,,1528282417.4279962
238,1528282417.448153,0.150924,0.573566,0.34974,0.261864,-0.053459000000000007,-0.564175,0.12629100000000001,-0.5426310000000001,-0.8304229999999999,0.053640999999999994,0.00048600000000000005,-0.070685,19.476318,-16.85331,-15.898102,,,,,,,,1528282417.448153
239,1528282417.4683099,0.15521,0.5785279999999999,0.336458,0.322336,-0.193579,-0.47972,0.129431,-0.5467920000000001,-0.827203,0.07733999999999999,-0.015585,-0.064399,19.531387,-16.473618,-15.854034,,,,,,,,1528282417.4683099
240,1528282417.488467,0.156701,0.5826359999999999,0.32558899999999996,0.204545,-0.232485,-0.373094,0.130313,-0.550227,-0.824784,0.08605700000000001,0.000101,-0.044860000000000004,19.488723999999998,-16.467659,-15.678192000000001,,,,,,,,1528282417.488467
241,1528282417.508624,0.156349,0.583851,0.31752800000000003,0.064304,-0.24771700000000002,-0.285717,0.129918,-0.551241,-0.824168,0.07041499999999999,0.021609,-0.074666,19.439438,-16.389874,-15.622955,,,,,,,,1528282417.508624
242,1528282417.528781,0.155405,0.583234,0.311029,0.014018000000000001,-0.214757,-0.256961,0.129193,-0.550726,-0.824626,0.020603,0.03472,-0.108174,19.639618,-16.011303,-16.053986,,,,,,,,1528282417.528781
243,1528282417.548939,0.15565299999999999,0.583182,0.303888,0.082857,-0.178529,-0.315605,0.129402,-0.550683,-0.824623,-0.021827000000000003,0.041222,-0.11760699999999999,19.472137,-15.992844,-16.023224,,,,,,,,1528282417.548939
244,1528282417.569096,0.157049,0.583773,0.29429299999999997,0.075114,-0.22219499999999998,-0.418101,0.130502,-0.551176,-0.8241200000000001,-0.025934,0.044508,-0.050041,19.420212,-15.937538,-15.906006,,,,,,,,1528282417.569096
245,1528282417.589253,0.15823199999999998,0.581625,0.283578,-0.088027,-0.24230500000000002,-0.45246800000000004,0.131663,-0.549383,-0.825132,-0.020869,0.048711000000000004,0.010159999999999999,19.768463,-15.870135999999999,-16.126831,,,,,,,,1528282417.589253
246,1528282417.60941,0.160207,0.57695,0.273625,-0.160275,-0.129743,-0.42802799999999996,0.133701,-0.54547,-0.8273969999999999,-0.046649,0.063766,0.028904000000000003,19.860367,-15.519451,-16.186127,,,,,,,,1528282417.60941
247,1528282417.629567,0.16347799999999998,0.572783,0.264617,-0.06335299999999999,-0.062569,-0.401229,0.136775,-0.5419729999999999,-0.829191,-0.048213,0.054470000000000005,0.031385,19.746765,-15.290337,-16.142151000000002,,,,,,,,1528282417.629567
248,1528282417.649724,0.166692,0.572723,0.254143,0.194419,-0.139435,-0.464946,0.139445,-0.5419229999999999,-0.828779,-0.065608,0.03646,0.039945,19.97583,-15.289772,-16.425902999999998,,,,,,,,1528282417.649724
249,1528282417.669882,0.168981,0.577086,0.24059699999999998,0.386283,-0.309153,-0.554344,0.140943,-0.5455840000000001,-0.826119,-0.051739999999999994,0.02593,0.087533,19.689957,-15.132366000000001,-16.399261,,,,,,,,1528282417.669882
250,1528282417.6900392,0.169299,0.583129,0.224931,0.411196,-0.453006,-0.618341,0.140647,-0.550639,-0.822809,-0.034156,0.024455,0.163294,19.706557999999998,-15.063892000000001,-16.495697,,,,,,,,1528282417.6900392
251,1528282417.710196,0.168259,0.587723,0.208558,0.27789899999999995,-0.49461700000000003,-0.629179,0.13936600000000002,-0.554467,-0.8204530000000001,-0.010292,0.008995999999999999,0.219119,19.706116,-14.831966,-16.159637,,,,,,,,1528282417.710196
252,1528282417.7303529,0.16798,0.588006,0.193465,0.017903,-0.39496,-0.600701,0.13911099999999998,-0.554703,-0.8203370000000001,0.002659,0.012695,0.250436,19.85585,-14.512526999999999,-16.493988,,,,,,,,1528282417.7303529
253,1528282417.75051,0.16701300000000002,0.584232,0.180382,-0.13793,-0.43381400000000003,-0.544304,0.138665,-0.551559,-0.8225290000000001,0.01229,0.021591,0.191502,19.68129,-14.138584,-16.717865,,,,,,,,1528282417.75051
254,1528282417.770667,0.164588,0.580509,0.16791099999999998,-0.043022000000000005,-0.482842,-0.542034,0.137005,-0.54845,-0.824883,-0.018550999999999998,0.06575299999999999,0.101204,19.873917000000002,-14.033615,-16.810242000000002,,,,,,,,1528282417.770667
255,1528282417.790825,0.160801,0.580371,0.154789,0.14787,-0.580887,-0.539636,0.133893,-0.548334,-0.825471,-0.003064,0.038232999999999996,0.06565900000000001,19.668701000000002,-14.069275,-16.858276,,,,,,,,1528282417.790825
256,1528282417.810982,0.156257,0.581363,0.141094,0.08541599999999999,-0.589721,-0.5642699999999999,0.130055,-0.549164,-0.8255319999999999,0.000346,0.024857,0.144716,19.809326000000002,-13.724201,-17.199127,,,,,,,,1528282417.810982
257,1528282417.831139,0.152543,0.576725,0.127589,-0.304492,-0.533512,-0.603208,0.127374,-0.5452819999999999,-0.828518,0.035925,-8.3e-05,0.22871100000000003,19.653519,-13.637699,-17.21817,,,,,,,,1528282417.831139
258,1528282417.8512962,0.147502,0.563081,0.116129,-0.759375,-0.60535,-0.5279590000000001,0.124278,-0.533794,-0.836432,0.104039,-0.023091,0.238531,19.662354,-13.348415,-17.769470000000002,,,,,,,,1528282417.8512962
259,1528282417.871453,0.135125,0.5430189999999999,0.10985299999999999,-1.0214219999999998,-0.913745,-0.323223,0.115336,-0.5167229999999999,-0.848348,0.113988,-0.079301,0.150945,19.388199,-12.603900999999999,-18.134247,,,,,,,,1528282417.871453
260,1528282417.89161,0.114303,0.5222180000000001,0.106646,-0.922708,-1.165594,-0.252573,0.098853,-0.49880399999999997,-0.861059,0.00509,-0.021994,-0.023142,19.227142,-12.249428,-18.631195,,,,,,,,1528282417.89161
261,1528282417.911768,0.092494,0.509182,0.101634,-0.435842,-1.22174,-0.328818,0.08064600000000001,-0.48746300000000004,-0.869411,-0.091418,-0.057382,-0.167729,18.681137,-11.739983,-19.244934,,,,,,,,1528282417.911768
262,1528282417.931925,0.07357999999999999,0.504371,0.09173200000000001,-0.09225499999999999,-1.129525,-0.505642,0.06436,-0.483257,-0.87311,-0.09615900000000001,-0.076085,-0.147642,18.296432,-10.955288000000001,-19.959015,,,,,,,,1528282417.931925
263,1528282417.952082,0.05815,0.5028050000000001,0.080528,-0.052400999999999996,-0.983075,-0.45757700000000007,0.050924000000000004,-0.48188500000000006,-0.8747530000000001,-0.020071000000000002,-0.09891,-0.101382,17.726288,-10.935383,-20.31073,,,,,,,,1528282417.952082
264,1528282417.972239,0.045065,0.50021,0.07105800000000001,-0.136951,-0.809291,-0.415025,0.03953,-0.47961000000000004,-0.876591,-0.013209,-0.131245,-0.08364500000000001,17.636429,-11.044079,-20.658478,,,,,,,,1528282417.972239
265,1528282417.992396,0.033455,0.496424,0.059562000000000004,-0.190252,-0.949773,-0.58802,0.029411,-0.47628400000000004,-0.878799,-0.057106,-0.13661600000000002,-0.13311800000000001,17.197723,-10.906231,-20.93161,,,,,,,,1528282417.992396
266,1528282418.012553,0.016966,0.49097700000000005,0.043026,-0.287794,-1.340199,-0.794107,0.014962,-0.471488,-0.8817450000000001,-0.072792,-0.092721,-0.17697000000000002,16.529968,-10.189613,-21.363739000000002,,,,,,,,1528282418.012553
267,1528282418.03271,-0.002403,0.484692,0.025019,-0.28479,-1.3328229999999999,-0.759942,-0.0021260000000000003,-0.46593599999999996,-0.8848159999999999,-0.068614,-0.011252,-0.203594,16.273392,-9.948574,-21.595154,,,,,,,,1528282418.03271
268,1528282418.052868,-0.019780000000000002,0.481451,0.009727,-0.06734,-1.143881,-0.617713,-0.01753,-0.463066,-0.88615,-0.118822,0.030891000000000002,-0.26707800000000004,15.938263000000001,-9.49823,-21.999176000000002,,,,,,,,1528282418.052868
269,1528282418.073025,-0.033982,0.484072,-0.0040420000000000005,0.190211,-0.9872709999999999,-0.635576,-0.030072,-0.465387,-0.8845959999999999,-0.172458,0.020395,-0.199999,15.370728,-8.856079,-22.55661,,,,,,,,1528282418.073025
270,1528282418.093182,-0.048426,0.488413,-0.020148,0.16575499999999999,-1.16556,-0.7572800000000001,-0.042747,-0.469225,-0.882043,-0.199181,0.014879,-0.122214,15.167404000000001,-8.815449000000001,-22.896332,,,,,,,,1528282418.093182
271,1528282418.113339,-0.064138,0.49172200000000005,-0.038589,0.08363200000000001,-1.207602,-0.83745,-0.0565,-0.47214399999999995,-0.879709,-0.221561,0.081885,-0.053977,14.853867000000001,-8.709415,-22.86615,,,,,,,,1528282418.113339
272,1528282418.133496,-0.07899400000000001,0.492562,-0.056679999999999994,-0.07349800000000001,-1.1249930000000001,-0.735168,-0.069531,-0.47288500000000006,-0.878376,-0.190006,0.120742,0.033421,14.2164,-8.558102,-23.36261,,,,,,,,1528282418.133496
273,1528282418.153653,-0.093669,0.49121499999999996,-0.070694,-0.127125,-1.024033,-0.5313329999999999,-0.082473,-0.47169799999999995,-0.8778950000000001,-0.171342,0.135989,0.060634,13.732254000000001,-8.508778,-23.598572,,,,,,,,1528282418.153653
274,1528282418.17381,-0.108298,0.48967700000000003,-0.082371,-0.144395,-1.0005469999999999,-0.5100100000000001,-0.095384,-0.470341,-0.877315,-0.193968,0.127323,0.123653,13.237182999999998,-8.397575,-23.666107,,,,,,,,1528282418.17381
275,1528282418.193968,-0.122814,0.48629799999999995,-0.09598200000000001,-0.309021,-1.063365,-0.616966,-0.108303,-0.46735600000000005,-0.87741,-0.193714,0.07886699999999999,0.194747,12.806442,-8.170456,-24.179382,,,,,,,,1528282418.193968
276,1528282418.214125,-0.136876,0.478419,-0.11289600000000001,-0.597179,-1.084913,-0.714481,-0.121129,-0.460376,-0.8794209999999999,-0.15496400000000002,0.074527,0.252681,11.441483,-7.115185,-24.592957000000002,,,,,,,,1528282418.214125
277,1528282418.234282,-0.14841500000000002,0.465757,-0.132016,-0.801211,-0.929645,-0.75748,-0.13211900000000001,-0.44909899999999997,-0.883659,-0.093405,0.079958,0.24175300000000002,11.472809,-6.631218,-25.041504,,,,,,,,1528282418.234282
278,1528282418.254439,-0.155047,0.452,-0.151253,-0.7817470000000001,-0.64107,-0.723358,-0.138918,-0.43676499999999996,-0.888784,-0.01756,0.104032,0.21205700000000002,11.236526,-6.10482,-25.315887,,,,,,,,1528282418.254439
279,1528282418.274596,-0.15695,0.44007799999999997,-0.168337,-0.663536,-0.375933,-0.6346609999999999,-0.141414,-0.42601000000000006,-0.893598,0.039347,0.07695,0.214017,10.696259,-5.565842,-25.485687,,,,,,,,1528282418.274596
280,1528282418.2947528,-0.158882,0.42910600000000004,-0.184593,-0.651537,-0.521223,-0.64208,-0.14387,-0.416058,-0.897884,0.063807,0.040264999999999995,0.22550599999999998,10.620117,-5.014656,-25.820007,,,,,,,,1528282418.2947528
281,1528282418.314911,-0.165675,0.41873,-0.200534,-0.598761,-0.724622,-0.6174109999999999,-0.15067,-0.4066,-0.9010959999999999,0.10806800000000001,-0.008408,0.201603,10.421051,-4.262825,-25.905579,,,,,,,,1528282418.314911
282,1528282418.335068,-0.174567,0.410383,-0.21538400000000002,-0.472642,-0.715454,-0.589495,-0.15926099999999999,-0.39896,-0.903032,0.10628199999999999,-0.036541000000000004,0.178544,9.608292,-3.899715,-26.108185,,,,,,,,1528282418.335068
283,1528282418.355225,-0.18034,0.403863,-0.23004499999999997,-0.433458,-0.473879,-0.608719,-0.164934,-0.392974,-0.9046370000000001,0.11249,-0.075196,0.186726,9.619247,-3.7434769999999995,-26.075958,,,,,,,,1528282418.355225
284,1528282418.375382,-0.180695,0.396409,-0.24501199999999998,-0.5344810000000001,-0.23108800000000002,-0.597159,-0.165777,-0.386108,-0.907435,0.143148,-0.10861199999999999,0.162577,9.655457,-3.229427,-26.238251,,,,,,,,1528282418.375382
285,1528282418.395539,-0.178294,0.38655700000000004,-0.259961,-0.631966,-0.13907,-0.584494,-0.16426400000000002,-0.377002,-0.91153,0.157611,-0.14460399999999998,0.11041300000000001,9.196472,-2.721382,-26.284209999999998,,,,,,,,1528282418.395539
286,1528282418.4156961,-0.175282,0.376517,-0.274336,-0.5806399999999999,-0.08301900000000001,-0.538532,-0.16217,-0.367684,-0.915701,0.162247,-0.15789,0.051184,9.222916,-2.366158,-26.346069,,,,,,,,1528282418.4156961
287,1528282418.435853,-0.17035899999999998,0.36812399999999995,-0.286082,-0.453399,0.111981,-0.41456899999999997,-0.15817799999999999,-0.359865,-0.9194979999999999,0.15123499999999998,-0.174467,-0.004696,9.57338,-1.602314,-26.402649,,,,,,,,1528282418.435853
288,1528282418.4560108,-0.161728,0.36185900000000004,-0.295263,-0.33172399999999996,0.35573699999999997,-0.351478,-0.150596,-0.354013,-0.9230360000000001,0.128852,-0.19627999999999998,-0.019606000000000002,9.502502,-1.410034,-26.316833000000003,,,,,,,,1528282418.4560108
289,1528282418.476168,-0.14887899999999998,0.357904,-0.30344699999999997,-0.296097,0.505455,-0.31624,-0.138931,-0.350312,-0.926272,0.128372,-0.223769,-0.021436,9.555511,-1.4716069999999999,-26.121338,,,,,,,,1528282418.476168
290,1528282418.496325,-0.136903,0.353587,-0.310794,-0.31945500000000004,0.374734,-0.263919,-0.12803299999999998,-0.346265,-0.929359,0.157116,-0.23884899999999998,-0.040398,9.883208999999999,-1.109421,-26.213684,,,,,,,,1528282418.496325
291,1528282418.516482,-0.129601,0.348512,-0.315753,-0.31503600000000004,0.19525,-0.126144,-0.12146900000000001,-0.341499,-0.932,0.136285,-0.221642,-0.112907,10.106171,-0.473446,-26.476562,,,,,,,,1528282418.516482
292,1528282418.536639,-0.125552,0.34343,-0.317405,-0.21009899999999998,0.168291,-0.008562,-0.11790999999999999,-0.33671799999999996,-0.9341940000000001,0.054464,-0.198697,-0.24096199999999998,9.945999,-0.629559,-26.34967,,,,,,,,1528282418.536639
293,1528282418.556796,-0.120904,0.34164,-0.317105,-0.018417,0.309111,0.039688,-0.113639,-0.33503299999999997,-0.935328,-0.007653,-0.174764,-0.303334,10.175353999999999,-0.550949,-26.028809,,,,,,,,1528282418.556796
294,1528282418.576953,-0.111509,0.34226799999999996,-0.315861,0.049025,0.577548,0.063204,-0.104823,-0.335625,-0.9361450000000001,-0.015797,-0.200478,-0.266675,10.547286999999999,-0.348515,-26.241364,,,,,,,,1528282418.576953
295,1528282418.597111,-0.099608,0.342441,-0.313775,-0.0024649999999999997,0.616837,0.11651500000000001,-0.093669,-0.33578800000000003,-0.937269,-0.012684,-0.20808200000000002,-0.25606,10.546402,-0.41118599999999994,-26.242003999999998,,,,,,,,1528282418.597111
296,1528282418.617268,-0.08982899999999999,0.342075,-0.310677,0.013456000000000001,0.48851999999999995,0.161403,-0.084511,-0.335443,-0.938262,-0.030647000000000004,-0.195197,-0.286317,10.916656,-0.47086000000000006,-25.881957999999997,,,,,,,,1528282418.617268
297,1528282418.637425,-0.082025,0.34334499999999996,-0.307191,0.118995,0.44175699999999996,0.153004,-0.077151,-0.33663899999999997,-0.9384680000000001,-0.085248,-0.144776,-0.30628299999999997,11.015839,-0.301834,-25.845367,,,,,,,,1528282418.637425
298,1528282418.657582,-0.073206,0.347175,-0.303701,0.252812,0.546996,0.147809,-0.068777,-0.34024299999999996,-0.9378190000000001,-0.105967,-0.101713,-0.318223,11.282227,-0.41536300000000004,-25.858917,,,,,,,,1528282418.657582
299,1528282418.6777391,-0.06311699999999999,0.354164,-0.299676,0.43318,0.5457350000000001,0.168325,-0.059161,-0.34680700000000003,-0.936069,-0.109556,-0.041148000000000004,-0.308194,11.347366000000001,-0.775364,-25.834625,,,,,,,,1528282418.6777391
300,1528282418.697896,-0.057380999999999995,0.365478,-0.295573,0.65293,0.20778000000000002,0.14946099999999998,-0.053561000000000004,-0.357396,-0.932416,-0.131711,0.002522,-0.256564,11.607971000000001,-1.111423,-25.668701000000002,,,,,,,,1528282418.697896
301,1528282418.7180529,-0.05926699999999999,0.380788,-0.291584,0.817314,-0.117651,0.148675,-0.05499,-0.371652,-0.926742,-0.13901,0.039911,-0.163438,12.004196,-1.309811,-25.975189,,,,,,,,1528282418.7180529
302,1528282418.73821,-0.064251,0.396237,-0.286196,0.733368,-0.135766,0.22972199999999998,-0.05923200000000001,-0.38595,-0.920616,-0.13611099999999998,0.08025499999999999,-0.057242999999999995,11.331344999999999,-1.78767,-25.899353,,,,,,,,1528282418.73821
303,1528282418.758368,-0.06779400000000001,0.40877600000000003,-0.279277,0.590299,0.045113,0.295689,-0.062161,-0.397486,-0.9155,-0.138721,0.10909500000000001,-0.002698,11.1297,-2.1343229999999997,-25.85965,,,,,,,,1528282418.758368
304,1528282418.778525,-0.069159,0.41985,-0.272942,0.582445,0.014387,0.189987,-0.06310199999999999,-0.407624,-0.910967,-0.18573800000000001,0.12333699999999999,0.008242,11.531464,-2.535732,-26.020172,,,,,,,,1528282418.778525
305,1528282418.798682,-0.072229,0.43259899999999996,-0.270212,0.660953,-0.15235,0.028914999999999996,-0.06551799999999999,-0.419232,-0.9055120000000001,-0.160022,0.127224,0.086023,11.340515,-3.128479,-26.146393,,,,,,,,1528282418.798682
306,1528282418.818839,-0.076014,0.445412,-0.268754,0.620483,-0.137504,0.029923,-0.068531,-0.430829,-0.899827,-0.094173,0.129865,0.18654,11.070679,-3.455769,-26.040833,,,,,,,,1528282418.818839
307,1528282418.8389962,-0.078814,0.457308,-0.266401,0.588829,-0.059278,0.072572,-0.070642,-0.441535,-0.894459,-0.094855,0.150565,0.269154,11.026428,-3.7876279999999998,-26.293793,,,,,,,,1528282418.8389962
308,1528282418.859153,-0.0816,0.46888199999999997,-0.26358400000000004,0.5678949999999999,-0.097198,0.092837,-0.072713,-0.45188900000000004,-0.889106,-0.061640999999999994,0.161423,0.384635,11.037018,-4.142277,-26.444733000000003,,,,,,,,1528282418.859153
309,1528282418.87931,-0.08573099999999999,0.478249,-0.25904699999999997,0.397433,-0.078421,0.235688,-0.076019,-0.460226,-0.884541,-0.009079,0.178106,0.5244800000000001,10.652252,-4.399082,-26.0625,,,,,,,,1528282418.87931
310,1528282418.899467,-0.092337,0.481443,-0.24897199999999997,0.07445800000000001,-0.152927,0.549192,-0.081725,-0.46305799999999997,-0.882552,0.042845,0.166855,0.560027,10.819168,-4.735401,-26.252411,,,,,,,,1528282418.899467
311,1528282418.919625,-0.10805999999999999,0.478733,-0.232415,-0.100522,-0.6055729999999999,0.832009,-0.095726,-0.46065500000000004,-0.882402,0.046225999999999996,0.177147,0.514223,10.604567999999999,-4.830528,-26.390411,,,,,,,,1528282418.919625
312,1528282418.9397821,-0.139749,0.4767,-0.21180900000000003,0.11998299999999999,-1.408397,0.942449,-0.12376500000000001,-0.45885,-0.8798520000000001,0.005006,0.20077799999999998,0.404876,9.939803999999999,-4.985931,-26.571838,,,,,,,,1528282418.9397821
313,1528282418.959939,-0.188921,0.480125,-0.188394,0.457046,-2.182458,1.029532,-0.16656600000000002,-0.46188999999999997,-0.8711559999999999,0.044496,0.218833,0.401277,9.209228999999999,-5.028969,-26.741089000000002,,,,,,,,1528282418.959939
314,1528282418.980096,-0.250707,0.48433100000000007,-0.159548,0.374796,-2.580991,1.360498,-0.21955500000000003,-0.465617,-0.857319,0.050427,0.29751,0.515446,7.870025999999999,-5.217716,-26.899566999999998,,,,,,,,1528282418.980096
315,1528282419.000253,-0.323108,0.478879,-0.12671400000000002,0.039235,-2.921336,1.418882,-0.28179899999999997,-0.46078500000000006,-0.8415860000000001,0.03244,0.34019499999999997,0.580737,6.010895,-5.694958,-27.457031,,,,,,,,1528282419.000253
316,1528282419.02041,-0.392189,0.466962,-0.096987,-0.170461,-2.669977,1.531736,-0.341292,-0.450176,-0.8251430000000001,0.17490999999999998,0.184978,0.520532,4.260529,-5.855423,-27.605469,,,,,,,,1528282419.02041
317,1528282419.040567,-0.46338500000000005,0.44723199999999996,-0.064421,-0.336444,-2.951345,1.817722,-0.403017,-0.432471,-0.8065640000000001,0.06093099999999999,0.298759,0.41523699999999997,2.6050869999999997,-5.902626000000001,-27.893279999999997,,,,,,,,1528282419.040567
318,,,,,,,,,,,,,,,,,52.334738,4.8673150000000005,-2.24507,-1.0,-1.0,1528282419.630951,,1528282419.630951
319,,,,,,,,,,,,,,,,,52.334723,4.867202,-2.191048,-1.0,-1.0,1528282425.6406882,,1528282425.6406882
320,,,,,,,,,,,,,,,,,52.33475,4.866985,-2.179057,-1.0,-1.0,1528282426.3856552,,1528282426.3856552
321,,,,,,,,,,,,,,,,,52.334758,4.866918,-2.172448,-1.0,-1.0,1528282427.199922,,1528282427.199922
322,,,,,,,,,,,,,,,,,52.334734999999995,4.866876,-2.188097,-1.0,-1.0,1528282433.610626,,1528282433.610626
323,,,,,,,,,,,,,,,,,52.33471,4.867031,-2.26855,-1.0,-1.0,1528282439.638132,,1528282439.638132
324,,,,,,,,,,,,,,,,,52.334683,4.867122,-2.271492,-1.0,-1.0,1528282443.305604,,1528282443.305604
325,,,,,,,,,,,,,,,,,52.334672,4.86739,-2.2618139999999998,-1.0,-1.0,1528282449.649402,,1528282449.649402
326,,,,,,,,,,,,,,,,,52.334695,4.867186,-2.2281020000000002,-1.0,-1.0,1528282455.657958,,1528282455.657958
327,,,,,,,,,,,,,,,,,52.33469,4.866891000000001,-2.264253,-1.0,-1.0,1528282462.0687401,,1528282462.0687401
328,,,,,,,,,,,,,,,,,52.334688,4.866808,-2.278506,-1.0,-1.0,1528282465.3394141,,1528282465.3394141
329,,,,,,,,,,,,,,,,,52.334425,4.867079,-2.2483459999999997,-1.0,-1.0,1528282472.643554,,1528282472.643554
330,,,,,,,,,,,,,,,,,52.334379999999996,4.867147,-2.221937,-1.0,-1.0,1528282473.6001382,,1528282473.6001382
