,timestamp,labelrunning,labeljogging,labelsitting,labelexercising,yaw,pitch,roll
72060,1.528913945823843e+18,1,0,0,0,2.5854470000000003,-1.336578,2.761284
72070,1.528913946025415e+18,1,0,0,0,-2.486201,-1.500837,-2.151805
72080,1.5289139462269868e+18,1,0,0,0,1.155453,-1.145683,1.4314
72090,1.5289139464285586e+18,1,0,0,0,1.0838139999999998,-1.220674,1.413635
72100,1.5289139466301304e+18,1,0,0,0,3.1251919999999997,-1.281952,-3.0050950000000003
72110,1.5289139468317025e+18,1,0,0,0,1.2697479999999999,-1.299886,1.718056
72120,1.528913947033274e+18,1,0,0,0,1.12253,-1.181178,1.279444
72130,1.528913947234846e+18,1,0,0,0,1.43503,-1.166501,1.9216
72140,1.5289139474364178e+18,1,0,0,0,-2.840792,-1.303232,-2.7007630000000002
72150,1.5289139476379896e+18,1,0,0,0,1.283508,-1.130554,1.74758
72160,1.5289139478395617e+18,1,0,0,0,1.215629,-1.258235,1.377875
72170,1.5289139480411333e+18,1,0,0,0,2.299181,-1.323458,2.602488
72180,1.5289139482427052e+18,1,0,0,0,-2.856588,-1.374533,-2.489923
72190,1.528913948444277e+18,1,0,0,0,1.160966,-1.09248,1.507724
72200,1.5289139486458488e+18,1,0,0,0,0.972309,-1.290219,1.196232
72210,1.528913948847421e+18,1,0,0,0,2.707712,-1.319823,2.883843
72220,1.5289139490489925e+18,1,0,0,0,1.126732,-1.520868,1.428976
72230,1.5289139492505644e+18,1,0,0,0,1.0909959999999999,-1.1183049999999999,1.3505280000000002
72240,1.5289139494521362e+18,1,0,0,0,1.218781,-1.254133,1.6102969999999999
72250,1.528913949653708e+18,1,0,0,0,-2.977734,-1.305048,-2.740311
72260,1.52891394985528e+18,1,0,0,0,1.243032,-1.236989,1.667316
72270,1.5289139500568517e+18,1,0,0,0,0.9802049999999999,-1.216477,1.094443
72280,1.5289139502584236e+18,1,0,0,0,1.1818309999999999,-1.258018,1.5907870000000002
72290,1.5289139504599954e+18,1,0,0,0,-2.803289,-1.31221,-2.630265
72300,1.5289139506615672e+18,1,0,0,0,1.2939040000000002,-1.0983209999999999,1.683672
72310,1.528913950863139e+18,1,0,0,0,1.188192,-1.206623,1.20575
72320,1.528913951064711e+18,1,0,0,0,2.34429,-1.332445,2.470015
72330,1.5289139512662828e+18,1,0,0,0,-2.560589,-1.3576780000000002,-2.334419
72340,1.5289139514678546e+18,1,0,0,0,1.236724,-1.118367,1.487918
72350,1.5289139516694264e+18,1,0,0,0,1.0978729999999999,-1.340973,1.348771
72360,1.5289139518709985e+18,1,0,0,0,3.083025,-1.319766,3.1230990000000003
72370,1.52891395207257e+18,1,0,0,0,1.31398,-1.3549280000000001,1.508103
72380,1.528913952274142e+18,1,0,0,0,1.1108,-1.173952,1.197966
72390,1.5289139524757138e+18,1,0,0,0,1.538925,-1.066343,1.551849
72400,1.5289139526772856e+18,1,0,0,0,3.0843439999999998,-1.315863,3.135396
72410,1.5289139528788577e+18,1,0,0,0,1.341456,-1.190333,1.8257189999999999
72420,1.5289139530804293e+18,1,0,0,0,1.1732049999999998,-1.1894049999999998,1.2878889999999998
72430,1.5289139532820012e+18,1,0,0,0,1.8339880000000002,-1.2635459999999998,2.1284799999999997
72440,1.528913953483573e+18,1,0,0,0,-3.0131959999999998,-1.395023,-2.7761270000000002
72450,1.5289139536851448e+18,1,0,0,0,1.157694,-1.051852,1.4103700000000001
72460,1.528913953886717e+18,1,0,0,0,1.03033,-1.180448,1.30693
72470,1.5289139540882885e+18,1,0,0,0,2.912036,-1.3102260000000001,3.056308
72480,1.5289139542898604e+18,1,0,0,0,-2.798352,-1.483276,-2.552901
72490,1.5289139544914322e+18,1,0,0,0,1.139915,-1.113789,1.415033
72500,1.528913954693004e+18,1,0,0,0,1.285291,-1.1174629999999999,1.6849720000000001
72510,1.528913954894576e+18,1,0,0,0,-3.104879,-1.299751,-2.896199
72520,1.5289139550961477e+18,1,0,0,0,1.194075,-1.147724,1.676467
72530,1.5289139552977196e+18,1,0,0,0,1.378984,-1.233756,1.822413
72540,1.5289139554992914e+18,1,0,0,0,1.563893,-1.319788,1.968359
72550,1.5289139557008632e+18,1,0,0,0,-2.912847,-1.3369090000000001,-2.5803
72560,1.528913955902435e+18,1,0,0,0,1.1816879999999998,-1.0422879999999999,1.625666
72570,1.528913956104007e+18,1,0,0,0,1.013763,-1.276325,1.300022
72580,1.5289139563055788e+18,1,0,0,0,2.423638,-1.35625,2.685052
72590,1.5289139565071506e+18,1,0,0,0,-2.780176,-1.402477,-2.434498
72600,1.5289139567087224e+18,1,0,0,0,0.998149,-1.111329,1.3322459999999998
72610,1.5289139569102945e+18,1,0,0,0,0.9431889999999999,-1.1269799999999999,1.41375
72620,1.528913957111866e+18,1,0,0,0,2.967355,-1.328349,-2.980632
72630,1.528913957313438e+18,1,0,0,0,1.066092,-1.217806,1.595872
72640,1.5289139575150098e+18,1,0,0,0,1.06169,-1.190883,1.3408
72650,1.5289139577165816e+18,1,0,0,0,1.268432,-1.261454,1.7908490000000001
72660,1.5289139579181537e+18,1,0,0,0,-2.9698279999999997,-1.349171,-2.615704
72670,1.5289139581197253e+18,1,0,0,0,1.162596,-1.10912,1.7075200000000001
72680,1.5289139583212972e+18,1,0,0,0,1.129867,-1.2539069999999999,1.51476
72690,1.528913958522869e+18,1,0,0,0,2.184513,-1.285822,2.38335
72700,1.5289139587244408e+18,1,0,0,0,-3.106984,-1.4835129999999999,-2.729423
72710,1.528913958926013e+18,1,0,0,0,0.9126209999999999,-1.072481,1.251241
72720,1.5289139591275845e+18,1,0,0,0,0.8785959999999999,-1.14009,1.2769190000000001
72730,1.5289139593291564e+18,1,0,0,0,3.0103419999999996,-1.2990270000000002,-2.969827
72740,1.5289139595307282e+18,1,0,0,0,1.026111,-1.277239,1.4574
72750,1.5289139597323e+18,1,0,0,0,1.083142,-1.106262,1.3661889999999999
72760,1.528913959933872e+18,1,0,0,0,1.2035129999999998,-1.2129780000000001,1.7577200000000002
72770,1.5289139601354437e+18,1,0,0,0,-3.0724270000000002,-1.306085,-2.728569
72780,1.5289139603370156e+18,1,0,0,0,1.072191,-1.09703,1.649471
72790,1.5289139605385874e+18,1,0,0,0,1.077893,-1.242847,1.463466
72800,1.5289139607401592e+18,1,0,0,0,1.947917,-1.3178299999999998,2.426816
72810,1.528913960941731e+18,1,0,0,0,-3.0347169999999997,-1.438026,-2.527835
72820,1.528913961143303e+18,1,0,0,0,0.8312620000000001,-1.105415,1.202078
72830,1.5289139613448748e+18,1,0,0,0,1.028948,-1.1091600000000001,1.483171
72840,1.5289139615464466e+18,1,0,0,0,2.814061,-1.3229549999999999,3.119925
72850,1.5289139617480184e+18,1,0,0,0,1.0250190000000001,-1.205539,1.459837
72860,1.5289139619495905e+18,1,0,0,0,1.023955,-1.1427379999999998,1.31741
72870,1.528913962151162e+18,1,0,0,0,1.17687,-1.2153209999999999,1.675813
72880,1.528913962352734e+18,1,0,0,0,-3.019345,-1.3561969999999999,-2.717789
72890,1.5289139625543058e+18,1,0,0,0,1.074457,-1.09356,1.642768
72900,1.5289139627558776e+18,1,0,0,0,0.9249799999999999,-1.3007540000000002,1.233088
72910,1.5289139629574497e+18,1,0,0,0,1.5288709999999999,-1.382752,1.971007
72920,1.5289139631590213e+18,1,0,0,0,-2.393761,-1.312635,-2.055161
72930,1.5289139633605932e+18,1,0,0,0,1.109861,-1.068832,1.383135
72940,1.528913963562165e+18,1,0,0,0,1.2359799999999999,-1.2752379999999999,1.406447
72950,1.5289139637637368e+18,1,0,0,0,2.791522,-1.298343,3.012996
72960,1.528913963965309e+18,1,0,0,0,-2.499331,-1.436968,-2.171634
72970,1.5289139641668805e+18,1,0,0,0,1.103397,-1.157053,1.34134
72980,1.5289139643684524e+18,1,0,0,0,1.222204,-1.317658,1.63723
72990,1.5289139645700242e+18,1,0,0,0,-2.913426,-1.279557,-2.7476580000000004
73000,1.528913964771596e+18,1,0,0,0,1.2510139999999998,-1.323658,1.658378
73010,1.528913964973168e+18,1,0,0,0,1.080354,-1.247949,1.258748
73020,1.5289139651747397e+18,1,0,0,0,1.301568,-1.315899,1.7429259999999998
73030,1.5289139653763116e+18,1,0,0,0,-2.6455490000000004,-1.269586,-2.371148
73040,1.5289139655778834e+18,1,0,0,0,1.149015,-1.116131,1.6075760000000001
73050,1.5289139657794552e+18,1,0,0,0,1.057303,-1.253765,1.176275
73060,1.528913965981027e+18,1,0,0,0,2.3265029999999998,-1.3463370000000001,2.55863
73070,1.528913966182599e+18,1,0,0,0,-2.454316,-1.457019,-2.1723939999999997
73080,1.5289139663841708e+18,1,0,0,0,1.110035,-1.114209,1.332159
73090,1.5289139665857426e+18,1,0,0,0,1.1149040000000001,-1.2715450000000001,1.327275
73100,1.5289139667873144e+18,1,0,0,0,2.933177,-1.314967,3.0314970000000003
73110,1.5289139669888865e+18,1,0,0,0,1.061898,-1.383162,1.360642
73120,1.528913967190458e+18,1,0,0,0,1.076711,-1.120099,1.160425
73130,1.52891396739203e+18,1,0,0,0,1.4351610000000001,-1.193465,1.8693959999999998
73140,1.5289139675936018e+18,1,0,0,0,-2.947245,-1.322691,-2.785342
73150,1.5289139677951736e+18,1,0,0,0,1.186899,-1.109429,1.603625
73160,1.5289139679967457e+18,1,0,0,0,1.007886,-1.221292,1.0708950000000002
73170,1.5289139681983173e+18,1,0,0,0,1.933153,-1.300748,2.143441
73180,1.5289139683998892e+18,1,0,0,0,-2.696854,-1.422706,-2.516685
73190,1.528913968601461e+18,1,0,0,0,1.191924,-1.0852549999999999,1.4374790000000002
73200,1.5289139688030328e+18,1,0,0,0,1.180572,-1.13315,1.350763
73210,1.528913969004605e+18,1,0,0,0,2.841913,-1.361967,2.9822900000000003
73220,1.5289139692061765e+18,1,0,0,0,0.8980819999999999,-1.461157,1.144625
73230,1.5289139694077484e+18,1,0,0,0,1.127526,-1.173675,1.196606
73240,1.5289139696093202e+18,1,0,0,0,1.299967,-1.1588180000000001,1.566727
73250,1.528913969810892e+18,1,0,0,0,-2.9018040000000003,-1.306545,-2.818644
73260,1.528913970012464e+18,1,0,0,0,1.173586,-1.150863,1.511517
73270,1.5289139702140357e+18,1,0,0,0,1.038984,-1.181976,0.975341
73280,1.5289139704156076e+18,1,0,0,0,1.707234,-1.330335,1.800491
73290,1.5289139706171794e+18,1,0,0,0,-2.708966,-1.390918,-2.686055
73300,1.5289139708187512e+18,1,0,0,0,1.299236,-1.0245360000000001,1.388922
73310,1.528913971020323e+18,1,0,0,0,1.239342,-1.2438850000000001,1.178173
73320,1.528913971221895e+18,1,0,0,0,2.878723,-1.348285,2.75833
73330,1.5289139714234668e+18,1,0,0,0,1.081158,-1.481419,1.143632
73340,1.5289139716250386e+18,1,0,0,0,1.0993245,-1.3086295,1.2353825
73350,1.5289139718266104e+18,1,0,0,0,1.117491,-1.13584,1.327133
73360,1.5289139720281825e+18,1,0,0,0,-2.838272,-1.322162,-2.826305
73370,1.528913972229754e+18,1,0,0,0,1.2623090000000001,-1.248918,1.478138
73380,1.528913972431326e+18,1,0,0,0,1.162205,-1.188877,1.1160729999999999
73390,1.5289139726328978e+18,1,0,0,0,-0.7063775000000001,-1.2460909999999998,-0.7366625000000002
73400,1.5289139728344696e+18,1,0,0,0,-2.57496,-1.303305,-2.589398
73410,1.5289139730360417e+18,1,0,0,0,1.338021,-1.076127,1.53625
73420,1.5289139732376133e+18,1,0,0,0,1.4033440000000001,-1.102937,1.301656
73430,1.5289139734391852e+18,1,0,0,0,2.518424,-1.302568,2.459971
73440,1.528913973640757e+18,1,0,0,0,-3.105676,-1.5348600000000001,-2.94976
73450,1.5289139738423288e+18,1,0,0,0,1.246624,-1.044945,1.3348879999999999
73460,1.528913974043901e+18,1,0,0,0,1.277682,-1.204423,1.4238819999999999
73470,1.5289139742454725e+18,1,0,0,0,-3.1076509999999997,-1.3519709999999998,-3.004453
73480,1.5289139744470444e+18,1,0,0,0,1.120033,-1.5398479999999999,1.305941
73490,1.5289139746486162e+18,1,0,0,0,1.144482,-1.167116,1.297597
73500,1.528913974850188e+18,1,0,0,0,1.321595,-1.120356,1.659893
73510,1.52891397505176e+18,1,0,0,0,-3.112813,-1.3909559999999999,-2.912409
73520,1.5289139752533317e+18,1,0,0,0,1.1538709999999999,-1.118992,1.718394
73530,1.5289139754549036e+18,1,0,0,0,0.859408,-1.218911,1.1435899999999999
73540,1.5289139756564754e+18,1,0,0,0,1.253896,-1.353701,1.5438209999999999
73550,1.5289139758580472e+18,1,0,0,0,-2.455203,-1.400184,-2.169782
73560,1.528913976059619e+18,1,0,0,0,1.044011,-1.098518,1.3285
73570,1.528913976261191e+18,1,0,0,0,0.713805,-1.2707540000000002,0.801126
73580,1.5289139764627628e+18,1,0,0,0,2.6363990000000004,-1.457423,2.654897
73590,1.5289139766643346e+18,1,0,0,0,-1.359314,-1.3033299999999999,-1.375119
73600,1.5289139768659064e+18,1,0,0,0,1.0231780000000001,-1.124922,0.911364
73610,1.5289139770674785e+18,1,0,0,0,1.409844,-0.990768,1.104133
73620,1.52891397726905e+18,1,0,0,0,2.984633,-1.444089,2.672223
73630,1.528913977470622e+18,1,0,0,0,1.2914450000000002,-1.280232,1.0534270000000001
73640,1.5289139776721938e+18,1,0,0,0,1.57765,-1.109772,1.160866
73650,1.5289139778737656e+18,1,0,0,0,1.68714,-1.2668030000000001,1.398033
73660,1.5289139780753377e+18,1,0,0,0,-2.634271,-1.3165950000000002,-2.912787
73670,1.5289139782769093e+18,1,0,0,0,1.589713,-1.160464,1.5685040000000001
73680,1.5289139784784812e+18,1,0,0,0,1.534891,-1.170884,1.313373
73690,1.528913978680053e+18,1,0,0,0,1.99775,-1.3093569999999999,2.0974060000000003
73700,1.5289139788816248e+18,1,0,0,0,-2.65795,-1.2977459999999998,-2.751215
73710,1.528913979083197e+18,1,0,0,0,1.422985,-1.095151,1.5557040000000002
73720,1.5289139792847685e+18,1,0,0,0,1.129615,-1.28793,0.9675469999999999
73730,1.5289139794863404e+18,1,0,0,0,2.6756919999999997,-1.356406,2.482958
73740,1.5289139796879122e+18,1,0,0,0,-2.076012,-1.457502,-2.102557
73750,1.528913979889484e+18,1,0,0,0,1.306875,-1.047527,1.301975
73760,1.528913980091056e+18,1,0,0,0,1.2108510000000001,-1.122262,1.0259479999999999
73770,1.5289139802926277e+18,1,0,0,0,3.1184529999999997,-1.3083639999999999,3.023581
73780,1.5289139804941996e+18,1,0,0,0,1.253317,-1.445035,1.351665
73790,1.5289139806957714e+18,1,0,0,0,1.2711860000000001,-1.091383,1.27434
73800,1.5289139808973432e+18,1,0,0,0,1.2147270000000001,-1.0900219999999998,1.521798
73810,1.528913981098915e+18,1,0,0,0,-2.888663,-1.319795,-2.748373
73820,1.528913981300487e+18,1,0,0,0,1.284737,-1.136498,1.611932
73830,1.5289139815020588e+18,1,0,0,0,1.1825219999999999,-1.172165,1.249963
73840,1.5289139817036306e+18,1,0,0,0,1.845377,-1.320366,2.057328
73850,1.5289139819052024e+18,1,0,0,0,-3.023886,-1.431557,-2.86111
73860,1.5289139821067745e+18,1,0,0,0,1.217617,-1.033103,1.430735
73870,1.528913982308346e+18,1,0,0,0,1.129989,-1.284305,1.1549770000000001
73880,1.528913982509918e+18,1,0,0,0,2.283811,-1.3748559999999999,2.409909
73890,1.5289139827114898e+18,1,0,0,0,3.141089,-1.531968,-2.906942
73900,1.5289139829130616e+18,1,0,0,0,1.173794,-1.069664,1.377184
73910,1.5289139831146337e+18,1,0,0,0,1.085572,-1.28115,1.411403
73920,1.5289139833162053e+18,1,0,0,0,2.972537,-1.354109,-3.130486
73930,1.5289139835177772e+18,1,0,0,0,0.048132,-1.536533,0.335289
73940,1.528913983719349e+18,1,0,0,0,1.165759,-1.121265,1.354778
73950,1.5289139839209208e+18,1,0,0,0,1.002529,-1.308452,1.4796770000000001
73960,1.528913984122493e+18,1,0,0,0,-2.93858,-1.326503,-2.6822049999999997
73970,1.5289139843240645e+18,1,0,0,0,1.080841,-1.27633,1.503321
73980,1.5289139845256364e+18,1,0,0,0,0.978039,-1.235825,1.127689
73990,1.5289139847272082e+18,1,0,0,0,1.5126,-1.3542530000000002,1.830623
74000,1.52891398492878e+18,1,0,0,0,-2.8538259999999998,-1.359117,-2.646073
74010,1.528913985130352e+18,1,0,0,0,1.112495,-1.067551,1.426615
74020,1.5289139853319237e+18,1,0,0,0,0.969231,-1.2776049999999999,1.094419
74030,1.5289139855334956e+18,1,0,0,0,2.667188,-1.3900059999999999,2.850333
74040,1.5289139857350674e+18,1,0,0,0,1.907029,-1.535416,2.129357
74050,1.5289139859366392e+18,1,0,0,0,1.0195100000000001,-1.105579,1.182782
74060,1.528913986138211e+18,1,0,0,0,1.130609,-1.109306,1.3986
74070,1.528913986339783e+18,1,0,0,0,-3.1286099999999997,-1.324317,-2.937017
74080,1.5289139865413548e+18,1,0,0,0,1.176896,-1.439925,1.463897
74090,1.5289139867429266e+18,1,0,0,0,1.078928,-1.122684,1.262275
74100,1.5289139869444984e+18,1,0,0,0,1.1962030000000001,-1.178991,1.7311299999999998
74110,1.5289139871460705e+18,1,0,0,0,-2.879016,-1.281008,-2.578115
74120,1.528913987347642e+18,1,0,0,0,1.065994,-1.1072309999999999,1.55231
74130,1.528913987549214e+18,1,0,0,0,0.9564549999999999,-1.221671,1.058602
74140,1.5289139877507858e+18,1,0,0,0,2.087421,-1.341733,2.491532
74150,1.5289139879523576e+18,1,0,0,0,1.546792,-1.2190365,1.9466069999999998
74160,1.5289139881539297e+18,1,0,0,0,1.006163,-1.0963399999999999,1.4016819999999999
74170,1.5289139883555013e+18,1,0,0,0,1.010633,-1.124274,1.263012
74180,1.5289139885570732e+18,1,0,0,0,2.593156,-1.345898,2.883738
74190,1.528913988758645e+18,1,0,0,0,0.789203,-1.51463,1.110117
74200,1.5289139889602168e+18,1,0,0,0,0.90835,-1.3338714999999999,1.3832005
74210,1.528913989161789e+18,1,0,0,0,1.0274969999999999,-1.1531129999999998,1.656284
74220,1.5289139893633605e+18,1,0,0,0,-3.046671,-1.347685,-2.72851
74230,1.5289139895649324e+18,1,0,0,0,1.102255,-1.15327,1.638907
74240,1.5289139897665042e+18,1,0,0,0,1.1333309999999999,-1.206844,1.273085
74250,1.528913989968076e+18,1,0,0,0,2.63327,-1.303448,2.772396
74260,1.528913990169648e+18,1,0,0,0,-2.932316,-1.425346,-2.587605
74270,1.5289139903712197e+18,1,0,0,0,1.063294,-1.040075,1.372573
74280,1.5289139905727916e+18,1,0,0,0,0.769921,-1.209963,1.251428
74290,1.5289139907743634e+18,1,0,0,0,2.96963,-1.306159,-3.057963
74300,1.5289139909759352e+18,1,0,0,0,1.625787,-1.4227,1.93567
74310,1.528913991177507e+18,1,0,0,0,0.998043,-1.156764,1.4106889999999999
74320,1.528913991379079e+18,1,0,0,0,1.174028,-1.204747,1.606009
74330,1.5289139915806508e+18,1,0,0,0,3.072833,-1.3067360000000001,-2.825
74340,1.5289139917822226e+18,1,0,0,0,1.015318,-1.087721,1.5870540000000002
74350,1.5289139919837944e+18,1,0,0,0,0.935442,-1.160898,1.207306
74360,1.5289139921853665e+18,1,0,0,0,1.445293,-1.294118,2.020445
74370,1.528913992386938e+18,1,0,0,0,-2.8605270000000003,-1.348352,-2.414044
74380,1.52891399258851e+18,1,0,0,0,0.896357,-1.059667,1.4035549999999999
74390,1.5289139927900818e+18,1,0,0,0,0.993434,-1.166295,1.315377
74400,1.5289139929916536e+18,1,0,0,0,2.443034,-1.380134,2.78702
74410,1.5289139931932257e+18,1,0,0,0,1.229203,-1.5215,1.6791639999999999
74420,1.5289139933947973e+18,1,0,0,0,0.916316,-1.083537,1.27596
74430,1.5289139935963692e+18,1,0,0,0,1.008894,-1.227135,1.383054
74440,1.528913993797941e+18,1,0,0,0,2.988742,-1.333939,-2.897586
74450,1.5289139939995128e+18,1,0,0,0,1.016282,-1.268421,1.534853
74460,1.528913994201085e+18,1,0,0,0,0.9450780000000001,-1.112732,1.241282
74470,1.5289139944026565e+18,1,0,0,0,1.277834,-1.2602309999999999,1.790714
74480,1.5289139946042284e+18,1,0,0,0,-3.013355,-1.3348799999999998,-2.655966
74490,1.5289139948058002e+18,1,0,0,0,1.021586,-1.128436,1.585501
74500,1.528913995007372e+18,1,0,0,0,1.033023,-1.210747,1.224601
74510,1.528913995208944e+18,1,0,0,0,1.858613,-1.267635,2.291893
74520,1.5289139954105157e+18,1,0,0,0,-2.8313080000000004,-1.370946,-2.3227889999999998
74530,1.5289139956120876e+18,1,0,0,0,0.9112979999999999,-1.052717,1.3678780000000001
74540,1.5289139958136594e+18,1,0,0,0,0.911641,-1.162052,1.5242799999999999
74550,1.5289139960152312e+18,1,0,0,0,2.7218259999999996,-1.332006,-3.1317049999999997
74560,1.528913996216803e+18,1,0,0,0,-2.68078,-1.538182,-2.193936
74570,1.528913996418375e+18,1,0,0,0,0.807954,-1.109317,1.302864
74580,1.5289139966199468e+18,1,0,0,0,0.9728030000000001,-1.1636540000000002,1.662969
74590,1.5289139968215186e+18,1,0,0,0,2.8009880000000003,-1.33534,-2.923305
74600,1.5289139970230904e+18,1,0,0,0,0.813283,-1.1418549999999998,1.594251
74610,1.5289139972246625e+18,1,0,0,0,0.79599,-1.162858,1.266586
74620,1.528913997426234e+18,1,0,0,0,1.0928229999999999,-1.34645,1.7448740000000005
74630,1.528913997627806e+18,1,0,0,0,-3.014269,-1.312129,-2.3997509999999997
74640,1.5289139978293778e+18,1,0,0,0,0.7731100000000001,-1.068071,1.396607
74650,1.5289139980309496e+18,1,0,0,0,0.79643,-1.152614,1.187215
74660,1.5289139982325217e+18,1,0,0,0,1.9774650000000005,-1.2960690000000001,2.5851319999999998
74670,1.5289139984340933e+18,1,0,0,0,3.004268,-1.469069,-2.6146409999999998
74680,1.5289139986356652e+18,1,0,0,0,0.6476109999999999,-1.139481,1.29357
74690,1.528913998837237e+18,1,0,0,0,0.642426,-1.099947,1.525208
74700,1.5289139990388088e+18,1,0,0,0,2.848117,-1.3234920000000001,-2.775575
74710,1.528913999240381e+18,1,0,0,0,0.7325050000000001,-1.435732,1.473294
74720,1.5289139994419525e+18,1,0,0,0,0.706695,-1.1418190000000001,1.282345
74730,1.5289139996435244e+18,1,0,0,0,0.790218,-1.210468,1.5653860000000002
74740,1.5289139998450962e+18,1,0,0,0,3.087741,-1.3325040000000001,-2.548037
74750,1.528914000046668e+18,1,0,0,0,0.778573,-1.104838,1.568567
74760,1.52891400024824e+18,1,0,0,0,0.630424,-1.2095069999999999,1.174304
74770,1.5289140004498117e+18,1,0,0,0,1.230418,-1.343194,1.936551
74780,1.5289140006513836e+18,1,0,0,0,-3.018852,-1.351436,-2.292598
74790,1.5289140008529554e+18,1,0,0,0,0.750741,-1.126783,1.5061069999999999
74800,1.5289140010545272e+18,1,0,0,0,0.662898,-1.264749,1.290073
74810,1.528914001256099e+18,1,0,0,0,2.173245,-1.329169,2.7840830000000003
74820,1.528914001457671e+18,1,0,0,0,-2.912257,-1.494681,-2.224756
74830,1.5289140016592428e+18,1,0,0,0,0.6277229999999999,-1.087824,1.327391
74840,1.5289140018608146e+18,1,0,0,0,0.5056689999999999,-1.203476,1.443034
74850,1.5289140020623864e+18,1,0,0,0,2.916936,-1.314083,-2.685362
74860,1.5289140022639585e+18,1,0,0,0,0.563804,-1.3902809999999999,1.351098
74870,1.52891400246553e+18,1,0,0,0,0.69403,-1.1393950000000002,1.3294620000000001
74880,1.528914002667102e+18,1,0,0,0,0.718663,-1.19426,1.539865
74890,1.5289140028686738e+18,1,0,0,0,2.9771080000000003,-1.327045,-2.690384
74900,1.5289140030702456e+18,1,0,0,0,0.639712,-1.1633870000000002,1.531809
74910,1.5289140032718177e+18,1,0,0,0,0.5762229999999999,-1.183635,1.06619
74920,1.5289140034733893e+18,1,0,0,0,1.306786,-1.3810280000000001,1.995326
74930,1.5289140036749612e+18,1,0,0,0,-2.849379,-1.422554,-2.144784
74940,1.528914003876533e+18,1,0,0,0,0.740661,-1.123601,1.413785
74950,1.5289140040781048e+18,1,0,0,0,0.6350359999999999,-1.207051,1.1069200000000001
74960,1.528914004279677e+18,1,0,0,0,1.5716219999999999,-1.3416290000000002,2.107552
74970,1.5289140044812485e+18,1,0,0,0,0.297003,-1.521276,0.93153
74980,1.5289140046828204e+18,1,0,0,0,0.67667,-0.9894629999999999,1.188423
74990,1.5289140048843922e+18,1,0,0,0,0.678365,-1.186669,0.8860819999999999
75000,1.528914005085964e+18,1,0,0,0,1.33231,-1.3064850000000001,1.627724
75010,1.528914005287536e+18,1,0,0,0,1.127296,-1.31339,1.532052
75020,1.5289140054891077e+18,1,0,0,0,0.9222819999999999,-1.320295,1.43638
75030,1.5289140056906796e+18,1,0,0,0,0.8635299999999999,-0.9901049999999999,0.885716
75040,1.5289140058922514e+18,1,0,0,0,0.834202,-1.100601,0.653658
75050,1.5289140060938232e+18,1,0,0,0,1.3959190000000001,-1.308539,1.307058
75060,1.528914006295395e+18,1,0,0,0,2.548009,-1.273415,2.911163
75070,1.528914006496967e+18,1,0,0,0,1.186014,-1.360853,1.61962
75080,1.5289140066985388e+18,1,0,0,0,0.873898,-0.9478700000000001,0.8497459999999999
75090,1.5289140069001106e+18,1,0,0,0,0.943901,-1.1081020000000001,0.6832020000000001
75100,1.5289140071016824e+18,1,0,0,0,1.203444,-1.251088,0.973774
75110,1.5289140073032545e+18,1,0,0,0,2.3948419999999997,-1.327982,2.547823
75120,1.528914007504826e+18,1,0,0,0,2.440027,-1.345106,2.771311
75130,1.528914007706398e+18,1,0,0,0,0.9266469999999999,-1.0948149999999999,1.03253
75140,1.5289140079079698e+18,1,0,0,0,1.102007,-1.090174,0.8760110000000001
75150,1.5289140081095416e+18,1,0,0,0,1.027667,-1.1246450000000001,0.80145
75160,1.5289140083111137e+18,1,0,0,0,2.001118,-1.2605899999999999,2.0574369999999997
75170,1.5289140085126853e+18,1,0,0,0,2.551813,-1.2961049999999998,2.8385740000000004
75180,1.5289140087142572e+18,1,0,0,0,1.060072,-1.1801409999999999,1.374126
75190,1.528914008915829e+18,1,0,0,0,0.8989459999999999,-0.9754299999999999,0.861244
75200,1.5289140091174008e+18,1,0,0,0,0.998901,-1.0988879999999999,0.908594
75210,1.528914009318973e+18,1,0,0,0,1.542466,-1.301166,1.4754770000000001
75220,1.5289140095205445e+18,1,0,0,0,2.4147990000000004,-1.287938,2.712177
75230,1.5289140097221164e+18,1,0,0,0,1.496736,-1.339839,1.8571119999999999
75240,1.5289140099236882e+18,1,0,0,0,0.897611,-0.9863280000000001,0.889418
75250,1.52891401012526e+18,1,0,0,0,1.0687659999999999,-1.102478,0.830092
75260,1.528914010326832e+18,1,0,0,0,1.162308,-1.2270299999999998,0.942024
75270,1.5289140105284037e+18,1,0,0,0,2.194728,-1.305692,2.278824
75280,1.5289140107299756e+18,1,0,0,0,2.410156,-1.317244,2.7015569999999998
75290,1.5289140109315474e+18,1,0,0,0,1.022521,-1.0692030000000001,1.106976
75300,1.5289140111331192e+18,1,0,0,0,1.106273,-1.097275,0.856785
75310,1.528914011334691e+18,1,0,0,0,0.897575,-1.108466,0.6051979999999999
75320,1.528914011536263e+18,1,0,0,0,2.062547,-1.336401,2.176759
75330,1.5289140117378348e+18,1,0,0,0,2.682077,-1.301506,2.8791919999999998
75340,1.5289140119394066e+18,1,0,0,0,0.9861129999999999,-1.167794,1.223643
75350,1.5289140121409784e+18,1,0,0,0,1.150568,-0.9997149999999999,0.967802
75360,1.5289140123425505e+18,1,0,0,0,1.208796,-1.13824,0.9870479999999999
75370,1.528914012544122e+18,1,0,0,0,1.6580709999999999,-1.283187,1.42626
75380,1.528914012745694e+18,1,0,0,0,2.6890650000000003,-1.259754,2.721468
